ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO(B) G VALUE OP.FI B*2017 T4*2017-07-01*2017-12-31*Alto*0.92*0.0**2013212.85*25.0*0.0*12532603.0*False*6.202000000000001*0.12*0.0*0.12*0.020000000000000004****True*T*2017
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (R) G VALUE OP.FI R*2017*2017-01-01*2017-12-31*Alto*0.7350000000000001*0.0**872452.305*129.5*0.0*6818121.0*False*6.1434*0.99*0.55*1.54*0.1****True*Y*2017
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (R) G VALUE OP.FI R*2017 T2*2017-01-01*2017-06-30*Alto*1.5*0.0**938751.8400000001*169.0*0.0*3824498.0*False*6.0221*0.25*0.0*0.25*0.030000000000000002****True*T*2017
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (R) G VALUE OP.FI R*2017 T4*2017-07-01*2017-12-31*Alto*0.92*0.0**1448678.6300000001*147.0*0.0*6818121.0*False*6.1434*0.25*0.18*0.42999999999999994*0.020000000000000004****True*T*2017
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (I) G VALUE OP.FI I*2018*2018-01-01*2018-12-31*Alto*0.45*0.0**5430415.23*159.0*0.0*24781065.0*False*4.5139*0.7*0.0*0.7*0.09****True*Y*2018
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (I) G VALUE OP.FI I*2018 T2*2018-01-01*2018-06-30*Alto*0.69*0.0**6210433.81*161.0*0.0*30695357.0*False*5.7151*0.17999999999999997*0.0*0.17999999999999997*0.030000000000000002****True*T*2018
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (I) G VALUE OP.FI I*2018 T4*2018-07-01*2018-12-31*Alto*0.67*0.0**5888795.47*175.0*0.0*24781065.0*False*4.5139*0.16999999999999998*0.0*0.16999999999999998*0.02****True*T*2018
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO(B) G VALUE OP.FI B*2018*2018-01-01*2018-12-31*Alto*0.45*0.0**2291049.41*29.0*0.0*11270307.0*False*4.6424*0.5*0.0*0.5*0.09****True*Y*2018
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO(B) G VALUE OP.FI B*2018 T2*2018-01-01*2018-06-30*Alto*0.69*0.0**2161274.6300000004*30.0*0.0*12650012.0*False*5.8717*0.13*0.0*0.13*0.030000000000000002****True*T*2018
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO(B) G VALUE OP.FI B*2018 T4*2018-07-01*2018-12-31*Alto*0.67*0.0**2684563.0600000005*32.0*0.0*11270307.0*False*4.6424*0.12*0.0*0.12*0.02****True*T*2018
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (R) G VALUE OP.FI R*2018*2018-01-01*2018-12-31*Alto*0.45*0.0**1515442.8250000002*159.5*0.0*5749790.0*False*4.5762*1.01**1.01*0.09****True*Y*2018
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (R) G VALUE OP.FI R*2018 T2*2018-01-01*2018-06-30*Alto*0.69*0.0**2309938.7800000003*184.0*0.0*10296359.0*False*5.8026*0.25**0.25*0.030000000000000002****True*T*2018
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (R) G VALUE OP.FI R*2018 T4*2018-07-01*2018-12-31*Alto*0.67*0.0**945773.8700000001*119.0*0.0*5749790.0*False*4.5762*0.26*0.0*0.26*0.02****True*T*2018
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (C) G VALUE OP.FI C*2018*2018-01-01*2018-12-31*Alto*0.45*0.0**1279.53*2.0*0.0*3011.0*False*4.6786*1.36**1.36*0.09****True*Y*2018
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (C) G VALUE OP.FI C*2018 T2*2018-01-01*2018-06-30*Alto*0.69*0.0**2557.46*4.0*0.0*11453.0*False*5.9789*0.0**0.0*0.020000000000000004****True*T*2018
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (C) G VALUE OP.FI C*2018 T4*2018-07-01*2018-12-31*Alto*0.67*0.0**-628.49*0.0*0.0*3011.0*False*4.6786*1.36**1.36*0.02****True*T*2018
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (I) G VALUE OP.FI I*2019*2019-01-01*2019-12-31*Alto*0.21999999999999997*-0.13**5406076.3149999995*158.5*0.0*27257329.0*False*5.2177*0.7*0.0*0.7*0.08****True*Y*2019
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (I) G VALUE OP.FI I*2019 T2*2019-01-01*2019-06-30*Alto*0.4099999999999999*-0.06**5391212.82*169.0*0.0*27978293.0*False*5.0067*0.17999999999999997*0.0*0.17999999999999997*0.02****True*T*2019
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (I) G VALUE OP.FI I*2019 T4*2019-07-01*2019-12-31*Alto*0.16999999999999998*-0.21000000000000002**4905477.09*113.0*0.0*27257329.0*False*5.2177*0.16999999999999998*0.0*0.16999999999999998*0.02****True*T*2019
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO(B) G VALUE OP.FI B*2019*2019-01-01*2019-12-31*Alto*0.21999999999999997*-0.13**2433807.8049999997*28.0*0.0*13163656.0*False*5.3769*0.5*0.0*0.5*0.08****True*Y*2019
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO(B) G VALUE OP.FI B*2019 T2*2019-01-01*2019-06-30*Alto*0.4099999999999999*-0.06**2419410.79*29.0*0.0*12470316.0*False*5.1543*0.13*0.0*0.13*0.02****True*T*2019
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO(B) G VALUE OP.FI B*2019 T4*2019-07-01*2019-12-31*Alto*0.16999999999999998*-0.21000000000000002**2470859.2499999995*28.0*0.0*13163656.0*False*5.3769*0.12*0.0*0.12*0.02****True*T*2019
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (R) G VALUE OP.FI R*2019*2019-01-01*2019-12-31*Alto*0.21999999999999997*-0.13**1025242.765*122.0*0.0*5723714.0*False*5.2738*1.0*0.0*1.0*0.08****True*Y*2019
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (R) G VALUE OP.FI R*2019 T2*2019-01-01*2019-06-30*Alto*0.4099999999999999*-0.06**930715.27*116.0*0.0*4891672.0*False*5.0682*0.25*0.0*0.25*0.02****True*T*2019
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (R) G VALUE OP.FI R*2019 T4*2019-07-01*2019-12-31*Alto*0.16999999999999998*-0.21000000000000002**1144382.56*125.0*0.0*5723714.0*False*5.2738*0.25*0.0*0.25*0.02****True*T*2019
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (C) G VALUE OP.FI C*2019*2019-01-01*2019-12-31*Alto*0.21999999999999997*-0.13**643.52*1.0*0.0*3450.0*False*5.3604*1.55**1.55*0.11****True*Y*2019
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (C) G VALUE OP.FI C*2019 T2*2019-01-01*2019-06-30*Alto*0.4099999999999999*-0.06**643.52*1.0*0.0*3325.0*False*5.1666*0.39**0.39*0.020000000000000004****True*T*2019
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (C) G VALUE OP.FI C*2019 T4*2019-07-01*2019-12-31*Alto*0.16999999999999998*-0.21000000000000002**643.52*1.0*0.0*3450.0*False*5.3604*0.39**0.39*0.03****True*T*2019
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (I) G VALUE OP.FI I*2020*2020-01-01*2020-12-31*Alto*0.47000000000000003*-0.16**4941764.035*123.0*0.0*22205209.0*False*4.5397*0.7*0.0*0.7*0.08****True*Y*2020
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (I) G VALUE OP.FI I*2020 T2*2020-01-01*2020-06-30*Alto*0.8400000000000001*-0.09999999999999998**4372350.500000001*121.0*0.0*17782333.0*False*3.562*0.17999999999999997*0.0*0.17999999999999997*0.02****True*T*2020
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (I) G VALUE OP.FI I*2020 T4*2020-07-01*2020-12-31*Alto*0.5700000000000001*-0.060000000000000026**4774026.5*124.0*0.0*22205209.0*False*4.5397*0.16999999999999998*0.0*0.16999999999999998*0.02****True*T*2020
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO(B) G VALUE OP.FI B*2020*2020-01-01*2020-12-31*Alto*0.47000000000000003*-0.16**2618323.52*30.0*0.0*12765999.0*False*4.6876*0.5*0.0*0.5*0.08****True*Y*2020
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO(B) G VALUE OP.FI B*2020 T2*2020-01-01*2020-06-30*Alto*0.8400000000000001*-0.09999999999999998**2523045.0799999996*30.0*0.0*9234625.0*False*3.6743*0.13*0.0*0.13*0.02****True*T*2020
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO(B) G VALUE OP.FI B*2020 T4*2020-07-01*2020-12-31*Alto*0.5700000000000001*-0.060000000000000026**2804691.49*31.0*0.0*12765999.0*False*4.6876*0.12*0.0*0.12*0.02****True*T*2020
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (R) G VALUE OP.FI R*2020*2020-01-01*2020-12-31*Alto*0.47000000000000003*-0.16**1242126.845*150.5*0.0*5669721.0*False*4.5748*1.0*0.0*1.0*0.08****True*Y*2020
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (R) G VALUE OP.FI R*2020 T2*2020-01-01*2020-06-30*Alto*0.8400000000000001*-0.09999999999999998**1335183.55*159.0*0.0*4475359.0*False*3.5949*0.25*0.0*0.25*0.02****True*T*2020
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (R) G VALUE OP.FI R*2020 T4*2020-07-01*2020-12-31*Alto*0.5700000000000001*-0.060000000000000026**1270856.5899999999*171.0*0.0*5669721.0*False*4.5748*0.25*0.0*0.25*0.02****True*T*2020
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (C) G VALUE OP.FI C*2020*2020-01-01*2020-12-31*Alto*0.47000000000000003*-0.16**29426.800000000003*6.0*0.0*121223.0*False*4.6244*1.54*0.0*1.54*0.08****True*Y*2020
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (C) G VALUE OP.FI C*2020 T2*2020-01-01*2020-06-30*Alto*0.8400000000000001*-0.09999999999999998**34488.69*8.0*0.0*118938.0*False*3.6439999999999997*0.39*0.0*0.39*0.02****True*T*2020
ABACO GLOBAL VALUE OPPORTUNITIES FI*ABACO (C) G VALUE OP.FI C*2020 T4*2020-07-01*2020-12-31*Alto*0.5700000000000001*-0.060000000000000026**23572.290000000005*-2.0*0.0*121223.0*False*4.6244*0.39*0.0*0.39*0.02****True*T*2020
