fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase*period_type*year
UNIFOND RENTA VARIABLE GLOBAL, FI*UNIFOND BOLSA INTERNACIONAL, FI*2016*2016-01-01*2016-12-31*5, en una escala de 1 a 7*0.625*0.0**538819.22*17.0*0.0*3559763.0*False*6.2396*0.99**0.99*0.09****False*Y*2016
UNIFOND RENTA VARIABLE GLOBAL, FI*UNIFOND BOLSA INTERNACIONAL, FI*2016 T4*2016-07-01*2016-12-31*5, en una escala de 1 a 7*2.46*-0.01**601849.15*42.0*0.0*3559763.0*False*6.2396*0.42**0.42*0.04****False*T*2016
UNIFOND RENTA VARIABLE GLOBAL, FI*UNIFOND BOLSA INTERNACIONAL, FI*2017*2017-01-01*2017-12-31*5, en una escala de 1 a 7*0.12*-0.01**733594.375*197.5*0.0*5089858.0*False*6.6557*1.65**1.65*0.15000000000000002****False*Y*2017
UNIFOND RENTA VARIABLE GLOBAL, FI*UNIFOND BOLSA INTERNACIONAL, FI*2017 T2*2017-01-01*2017-06-30*5, en una escala de 1 a 7*-0.05*-0.04**451924.92999999993*247.0*0.0*4562134.0*False*6.4945*0.41**0.41*0.030000000000000006****False*T*2017
UNIFOND RENTA VARIABLE GLOBAL, FI*UNIFOND BOLSA INTERNACIONAL, FI*2017 T4*2017-07-01*2017-12-31*5, en una escala de 1 a 7*0.32999999999999996*0.0**757265.0100000001*203.0*0.0*5089858.0*False*6.6557*0.41**0.41*0.04****False*T*2017
UNIFOND RENTA VARIABLE GLOBAL, FI*U.BOLSA INTERNACIONAL CLASE A*2018*2018-01-01*2018-12-31*5, en una escala de 1 a 7*0.32999999999999996*0.0**1057657.365*305.0*0.0*5899426.0*False*5.4632*1.65**1.65*0.15000000000000002****True*Y*2018
UNIFOND RENTA VARIABLE GLOBAL, FI*U.BOLSA INTERNACIONAL CLASE A*2018 T4*2018-07-01*2018-12-31*5, en una escala de 1 a 7*0.47*0.0**1067786.76*330.0*0.0*5899426.0*False*5.4632*0.41**0.41*0.04****True*T*2018
UNIFOND RENTA VARIABLE GLOBAL, FI*U.BOLSA INTERNACIONAL CLASE C*2018*2018-01-01*2018-12-31*5, en una escala de 1 a 7*0.32999999999999996*0.0**0.0*0.0*0.0*0.0*False*0.0*0.0**0.0*0.0****True*Y*2018
UNIFOND RENTA VARIABLE GLOBAL, FI*U.BOLSA INTERNACIONAL CLASE C*2018 T4*2018-07-01*2018-12-31*5, en una escala de 1 a 7*0.47*0.0**0.0*0.0*0.0*0.0*False*0.0*0.0**0.0*0.0****True*T*2018
UNIFOND RENTA VARIABLE GLOBAL, FI*U.BOLSA INTERNACIONAL CL A FI*2019 T2*2019-01-01*2019-06-30*5, en una escala de 1 a 7*0.0*-0.12**1415864.69*491.0*0.0*7890466.0*False*6.2083*0.41**0.41*0.030000000000000006****True*T*2019
UNIFOND RENTA VARIABLE GLOBAL, FI*U.BOLSA INTERNACIONAL CLASE C*2019 T2*2019-01-01*2019-06-30*5, en una escala de 1 a 7*0.0*-0.12**0.0*0.0*0.0*0.0*False*0.0*0.0**0.0*0.0****True*T*2019
UNIFOND RENTA VARIABLE GLOBAL, FI*U.BOLSA INTERNACIONAL CL A,FI*2020 T2*2020-01-01*2020-06-30*5, en una escala de 1 a 7*0.42*-0.1**1098679.78*428.0*0.0*6508587.0*False*5.7953*0.41**0.41*0.030000000000000006****True*T*2020
UNIFOND RENTA VARIABLE GLOBAL, FI*U.BOLSA INTERNACIONAL CL C,FI*2020 T2*2020-01-01*2020-06-30*5, en una escala de 1 a 7*0.42*-0.1**0.0*0.0*0.0*0.0*False*0.0*0.0**0.0*0.0****True*T*2020
