fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase*period_type*year
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2009*2009-01-01*2009-12-31*Bajo*0.33499999999999996*0.625**28692.2*2154.0*0.0*48804465.0*False*1799.6583***0.97*0.15000000000000002****False*Y*2009
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2009 T4*2009-07-01*2009-12-31*Bajo*0.5700000000000001*0.18**25682.84*1995.0*0.0*48804465.0*False*1799.6583***0.25*0.04****False*T*2009
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2010*2010-01-01*2010-12-31*Bajo*0.505*0.6799999999999999**25919.6*1849.5*0.0*52181435.0*False*1803.8176***0.46*0.15000000000000002****False*Y*2010
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2010 T2*2010-01-01*2010-06-30*Bajo*0.53*0.57**20888.649999999998*1797.0*0.0*41159185.0*False*1796.4919***0.09000000000000002*0.030000000000000006****False*T*2010
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2010 T4*2010-07-01*2010-12-31*Bajo*1.09*0.97**36478.950000000004*1786.0*0.0*52181435.0*False*1803.8176***0.09*0.04****False*T*2010
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2011*2011-01-01*2011-12-31*Bajo*0.6950000000000001*1.335**26795.15*1649.0*0.0*56084769.0*False*1813.4187***0.35*0.15000000000000002****False*Y*2011
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2011 T2*2011-01-01*2011-06-30*Bajo*0.6*1.65**20847.870000000003*1583.0*0.0*40921378.0*False*1805.6749***0.08000000000000002*0.030000000000000006****False*T*2011
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2011 T4*2011-07-01*2011-12-31*Bajo*1.4500000000000002*1.1199999999999999**36115.06*1693.0*0.0*56084769.0*False*1813.4187***0.09*0.04****False*T*2011
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2012 T2*2012-01-01*2012-06-30*1, de una escala del 1 al 7*0.78*0.14999999999999997**34867.61*1459.0*0.0*53869462.0*False*1808.0459*0.1*0.0*0.1*0.019999999999999997****False*T*2012
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2013*2013-01-01*2013-12-31*1, en una escala del 1 a 7*0.0*1.28**16251.345000000001*1164.0*0.0*26450022.0*False*1804.1678*0.4*0.0*0.4*0.1****False*Y*2013
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2013 T2*2013-01-01*2013-06-30*1, en una escala del 1 a 7*0.0*1.2400000000000002**15706.220000000001*1132.0*0.0*32220938.0*False*1805.8858*0.1*0.0*0.1*0.030000000000000002****False*T*2013
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2013 T4*2013-07-01*2013-12-31*1, en una escala del 1 a 7*0.0*1.25**12559.05*1065.0*0.0*26450022.0*False*1804.1678*0.1*0.0*0.1*0.020000000000000004****False*T*2013
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2014 T2*2014-01-01*2014-06-30*1, en una escala del 1 a 7*0.0*1.14**13344.56*989.0*0.0*23514571.0*False*1803.162*0.1*0.0*0.1*0.030000000000000002****False*T*2014
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2015*2015-01-01*2015-12-31*1, en una escala del 1 a 7*0.0*0.36**11321.130000000001*938.0*0.0*23461606.0*False*1793.2976*0.4*0.0*0.4*0.1****False*Y*2015
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2015 T2*2015-01-01*2015-06-30*1, en una escala del 1 a 7*0.0*0.37000000000000005**9537.97*906.0*0.0*17179414.0*False*1797.1376*0.1*0.0*0.1*0.030000000000000002****False*T*2015
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2015 T4*2015-07-01*2015-12-31*1, en una escala del 1 a 7*0.0*0.46**4250.0*912.0*0.0*23461606.0*False*1793.2976*0.1*0.0*0.1*0.030000000000000002****False*T*2015
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2016*2016-01-01*2016-12-31*1, en una escala del 1 a 7*0.0*0.075**16076.72*965.5*0.0*26685785.0*False*1785.8518*0.4*0.0*0.4*0.1****False*Y*2016
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2016 T2*2016-01-01*2016-06-30*1, en una escala del 1 a 7*-0.3*0.10999999999999999**17165.05*981.0*0.0*30811770.0*False*1790.2835*0.1*0.0*0.1*0.030000000000000002****False*T*2016
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2016 T4*2016-07-01*2016-12-31*1, en una escala del 1 a 7*0.0*0.02**10993.329999999998*928.0*0.0*26685785.0*False*1785.8518*0.1*0.0*0.1*0.020000000000000004****False*T*2016
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO FI*2017*2017-01-01*2017-12-31*1, en una escala del 1 a 7*0.0*0.045**13549.43*856.0*0.0*21750862.0*False*1775.0828*0.4*0.0*0.4*0.1****False*Y*2017
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2017 T2*2017-01-01*2017-06-30*1, en una escala del 1 a 7*0.0*0.09**17270.84*844.0*0.0*26443306.0*False*1781.2429*0.1*0.0*0.1*0.030000000000000002****False*T*2017
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO FI*2017 T4*2017-07-01*2017-12-31*1, en una escala del 1 a 7*0.0*-0.05**13014.85*850.0*0.0*21750862.0*False*1775.0828*0.1*0.0*0.1*0.020000000000000004****False*T*2017
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO FI*2017*2017-01-01*2017-12-31*1, en una escala del 1 a 7*0.0*0.045**13549.43*856.0*0.0*21750862.0*False*1775.0828*0.4*0.0*0.4*0.1****False*Y*2017
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2017 T2*2017-01-01*2017-06-30*1, en una escala del 1 a 7*0.0*0.09**17270.84*844.0*0.0*26443306.0*False*1781.2429*0.1*0.0*0.1*0.030000000000000002****False*T*2017
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO FI*2017 T4*2017-07-01*2017-12-31*1, en una escala del 1 a 7*0.0*-0.05**13014.85*850.0*0.0*21750862.0*False*1775.0828*0.1*0.0*0.1*0.020000000000000004****False*T*2017
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO FI*2018*2018-01-01*2018-12-31*1, en una escala del 1 a 7*0.0*-0.2**13872.17*914.5*0.0*27016102.0*False*1758.4136*0.4*0.0*0.4*0.1****False*Y*2018
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO FI*2018 T2*2018-01-01*2018-06-30*1, en una escala del 1 a 7*0.0*-0.52**12991.66*907.0*0.0*21884808.0*False*1767.6934*0.1*0.0*0.1*0.030000000000000002****False*T*2018
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO FI*2018 T4*2018-07-01*2018-12-31*1, en una escala del 1 a 7*0.0*-0.15000000000000002**18766.55*1021.0*0.0*27016102.0*False*1758.4136*0.1*0.0*0.1*0.020000000000000004****False*T*2018
BANKINTER CAPITAL PLUS, FI*BANKINTER CAPITAL PLUS FI*2019*2019-01-01*2019-12-31*1, en una escala del 1 a 7*0.0*-0.075**13331.085*829.5*0.0*19627540.0*False*1746.4517*0.4*0.0*0.4*0.1****False*Y*2019
BANKINTER CAPITAL PLUS, FI*BANKINTER CAPITAL PLUS FI*2019 T2*2019-01-01*2019-06-30*1, en una escala del 1 a 7*0.0*-0.11000000000000001**17197.64*848.0*0.0*27039405.0*False*1753.1127*0.1*0.0*0.1*0.030000000000000002****False*T*2019
BANKINTER CAPITAL PLUS, FI*BANKINTER CAPITAL PLUS FI*2019 T4*2019-07-01*2019-12-31*1, en una escala del 1 a 7*0.0*-0.02**9492.77*701.0*0.0*19627540.0*False*1746.4517*0.1*0.0*0.1*0.020000000000000004****False*T*2019
BANKINTER CAPITAL PLUS, FI*BANKINTER CAPITAL PLUS FI*2020*2020-01-01*2020-12-31*1, en una escala del 1 al 7*0.0*-0.215**15318.645*990.0*0.0*29758312.0*False*1734.4868*0.4*0.0*0.4*0.1****False*Y*2020
BANKINTER CAPITAL PLUS, FI*BANKINTER CAPITAL PLUS FI*2020 T2*2020-01-01*2020-06-30*1, en una escala del 1 a 7*0.0*-0.24**10323.810000000001*868.0*0.0*23464977.0*False*1740.6672*0.1*0.0*0.1*0.030000000000000002****False*T*2020
BANKINTER CAPITAL PLUS, FI*BANKINTER CAPITAL PLUS FI*2020 T4*2020-07-01*2020-12-31*1, en una escala del 1 al 7*0.0*-0.26**19527.23*1336.0*0.0*29758312.0*False*1734.4868*0.1*0.0*0.1*0.020000000000000004****False*T*2020
