fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase*period_type*year
MEDIOLANUM MERCADOS EMERGENTES, FI*FIBANC LATINOAMERICA FI*2009*2009-01-01*2009-12-31*Muy alto*0.14*0.375**429998.33999999997*545.0*0.0*5061223.0*False*11.9845***2.25*0.2****False*Y*2009
MEDIOLANUM MERCADOS EMERGENTES, FI*FIBANC LATINOAMERICA FI*2009 T4*2009-07-01*2009-12-31*Muy alto*-0.02*0.32999999999999996**418045.27*557.0*0.0*5061223.0*False*11.9845***0.5599999999999999*0.05****False*T*2009
MEDIOLANUM MERCADOS EMERGENTES, FI*FIBANC LATINOAMERICA FI*2010 T2*2010-01-01*2010-06-30*Muy alto*0.0*0.33999999999999997**473335.55*577.0*0.0*5328528.0*False*11.8241***0.56*0.05****False*T*2010
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE L*2011*2011-01-01*2011-12-31*Muy alto*0.95*0.64**15419.325*14.5*0.0*187868.0*False*11.3595***1.46*0.2****True*Y*2011
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE L*2011 T2*2011-01-01*2011-06-30*Muy alto*2.11*0.8**22653.65*22.0*0.0*174575.0*False*12.2078***0.36*0.05****True*T*2011
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE L*2011 T4*2011-07-01*2011-12-31*Muy alto*0.68*0.42000000000000004**18449.489999999998*18.0*0.0*187868.0*False*11.3595***0.31999999999999995*0.05****True*T*2011
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE S*2011*2011-01-01*2011-12-31*Muy alto*0.95*0.64**680242.685*4622.0*0.0*7456913.0*False*11.2802***1.8*0.2****True*Y*2011
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE S*2011 T2*2011-01-01*2011-06-30*Muy alto*2.11*0.8**661373.39*4537.0*0.0*8491737.0*False*12.140999999999998***0.45*0.05****True*T*2011
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE S*2011 T4*2011-07-01*2011-12-31*Muy alto*0.68*0.42000000000000004**639829.24*4582.0*0.0*7456913.0*False*11.2802***0.46*0.05****True*T*2011
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE S*2012*2012-01-01*2012-12-31*6*0.435*0.135**635266.96*4599.0*0.0*8478215.0*False*13.2584*1.79*0.0*1.79*0.2****True*Y*2012
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE S*2012 T2*2012-01-01*2012-06-30*Muy alto*0.97*0.21**605771.5900000001*4569.0*0.0*7670837.0*False*12.1552*0.44*0.0*0.44*0.05****True*T*2012
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE S*2012 T4*2012-07-01*2012-12-31*6*0.3*0.14**673472.18*4714.0*0.0*8478215.0*False*13.2584*0.45*0.0*0.45*0.05****True*T*2012
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE L*2012*2012-01-01*2012-12-31*6*0.435*0.135**53040.915*60.5*0.0*1132280.0*False*13.3925*1.5*0.0*1.5*0.2****True*Y*2012
MEDIOLANUM MERCADOS EMERGENTES, FI*MEDIOLANUM MERCADOS EMERGENTES, FI CLASE L*2012 T2*2012-01-01*2012-06-30*Muy alto*0.97*0.21**25321.33*26.0*0.0*264013.0*False*12.2591*0.38*0.0*0.38*0.05****True*T*2012
