fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase*period_type*year
BANKINTER INDICE EUROPEO, FI*BK INDICE EUROPEO 50, FI*2009*2009-01-01*2009-12-31*Alto*0.0*0.665**48106.225*803.0*0.0*25128274.0*False*449.9643***0.8*0.09****False*Y*2009
BANKINTER INDICE EUROPEO, FI*BK INDICE EUROPEO 50, FI*2009 T4*2009-07-01*2009-12-31*Alto*0.0*0.28**64809.159999999996*1069.0*0.0*25128274.0*False*449.9643***0.2*0.020000000000000004****False*T*2009
BANKINTER INDICE EUROPEO, FI*BK INDICE EUROPEO 50, FI*2010*2010-01-01*2010-12-31*Alto*0.0*0.43500000000000005**56014.925*854.0*0.0*24147698.0*False*434.8561***0.8*0.1****False*Y*2010
BANKINTER INDICE EUROPEO, FI*BK INDICE EUROPEO 50, FI*2010 T2*2010-01-01*2010-06-30*Alto*0.0*0.4**49206.840000000004*777.0*0.0*22506999.0*False*398.3572***0.2*0.030000000000000002****False*T*2010
BANKINTER INDICE EUROPEO, FI*BK INDICE EUROPEO 50, FI*2010 T4*2010-07-01*2010-12-31*Alto*0.0*0.6600000000000001**51682.81999999999*781.0*0.0*24147698.0*False*434.8561***0.2*0.030000000000000002****False*T*2010
BANKINTER INDICE EUROPEO, FI*BANKINTER INDICE EUROPEO 50, FI*2011*2011-01-01*2011-12-31*Alto*0.0*1.025**55886.445*857.5*0.0*21903619.0*False*371.7799***0.94*0.09****False*Y*2011
BANKINTER INDICE EUROPEO, FI*BANKINTER INDICE EUROPEO 50, FI*2011 T2*2011-01-01*2011-06-30*Alto*0.0*1.0499999999999998**48459.65*875.0*0.0*24089601.0*False*455.7476***0.24*0.06999999999999999****False*T*2011
BANKINTER INDICE EUROPEO, FI*BANKINTER INDICE EUROPEO 50, FI*2011 T4*2011-07-01*2011-12-31*Alto*0.0*1.25**61796.67999999999*815.0*0.0*21903619.0*False*371.7799***0.25*-0.03****False*T*2011
BANKINTER INDICE EUROPEO, FI*BANKINTER INDICE EUROPEO 50, FI*2012 T2*2012-01-01*2012-06-30*Alto*0.0*0.24999999999999994**71254.66*2178.0*0.0*29824084.0*False*376.8668*0.25*0.0*0.25*0.030000000000000002****False*T*2012
BANKINTER INDICE EUROPEO, FI*BANKINTER INDICE EUROPEO 50, FI*2013*2013-01-01*2013-12-31*7, en una escala del 1 al 7*0.0*0.515**62810.065*1484.0*0.0*26108731.0*False*541.9214*1.01*0.0*1.01*0.1****False*Y*2013
