fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase*period_type*year
ORFEO CAPITAL UNIVERSUM, FI*ORFEO CAPITAL UNIVERSUM FI*2019 T4*2019-07-01*2019-12-31*4 en una escala del 1 al 7.*6.7*-0.3**30253.0*232.0*0.0*300990.0*False*9.9904*0.30000000000000004**0.30000000000000004*0.02****False*T*2019
ORFEO CAPITAL UNIVERSUM, FI*ORFEO CAPITAL UNIVERSUM FI*2020*2020-01-01*2020-12-31*4 en una escala del 1 al 7.*2.375*-0.16499999999999998**1940516.1549999998*119.0*0.0*34490534.0*False*9.7109*1.19**1.19*0.08****False*Y*2020
ORFEO CAPITAL UNIVERSUM, FI*ORFEO CAPITAL UNIVERSUM FI*2020 T2*2020-01-01*2020-06-30*4 en una escala del 1 al 7.*2.8799999999999994*-0.05999999999999994**329302.28*118.0*0.0*3177209.0*False*9.6483*0.3**0.3*0.02****False*T*2020
ORFEO CAPITAL UNIVERSUM, FI*ORFEO CAPITAL UNIVERSUM FI*2020 T4*2020-07-01*2020-12-31*4 en una escala del 1 al 7.*3.0300000000000002*-0.06**3551730.03*120.0*0.0*34490534.0*False*9.7109*0.3**0.3*0.02****False*T*2020
