fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
DP FLEXIBLE GLOBAL FI*PRIVAT PLUSFONDO F.I.*2009 S2*2009-07-01*2009-12-31*Muy Alto*0.15*0.25**885048.38*409*0.0*15095529*false*17.0562***2.05*0.1*2.58*2.57*0.61*False
DP FLEXIBLE GLOBAL FI*PRIVAT PLUSFONDO F.I.*2009 T3*2009-07-01*2009-09-30*Muy Alto*0.0*0.23**944811.51*434*0.0*15709000*false*16.6276***1.57*0.08*4.08*1.94*1.68*False
DP FLEXIBLE GLOBAL FI*PRIVAT PLUSFONDO F.I.*2009 S1*2009-01-01*2009-06-30*Muy Alto*1.15*0.93**822704.62*297*0.0*13143159*false*15.9755***1.12*0.05*9.07*3.69*0.61*False
DP FLEXIBLE GLOBAL FI*PRIVAT PLUSFONDO F.I.*2010 S2*2010-07-01*2010-12-31*Muy Alto*0.29*0.39**881983.72*379*0.0*15059877*false*17.075***1.13*0.05*1.83*5.49*0.62*False
DP FLEXIBLE GLOBAL FI*PRIVAT PLUSFONDO F.I.*2010 T3*2010-07-01*2010-09-30*Muy Alto*0.02*0.31**810167.4*366*0.0*13585177*false*16.7684***0.57*0.03*8.94*7.35*0.62*False
DP FLEXIBLE GLOBAL FI*PRIVAT PLUSFONDO F.I.*2010 S1*2010-01-01*2010-06-30*Muy Alto*0.7*0.23**818985.68*377*0.0*12606519*false*15.3928***1.12*0.05*-8.65*13.95*0.62*False
DP FLEXIBLE GLOBAL FI*PRIVAT PLUSFONDO F.I.*2010 T1*2010-01-01*2010-03-31*Muy Alto*0.45*0.21**796441.63*388*0.0*13420561*false*16.8507***0.56*0.02*-1.2*3.08*0.6*False
DP FLEXIBLE GLOBAL FI*PRIVAT PLUSFONDO F.I.*2011 T3*2011-07-01*2011-09-30*Muy Alto*0.42*0.9**865003.2*365*0.0*13085647*false*15.1279***0.57*0.03*-14.61*13.78*0.63*False
DP FLEXIBLE GLOBAL FI*PRIVAT PLUSFONDO F.I.*2011 S1*2011-01-01*2011-06-30*Muy Alto*0.42*0.73**897949.81*372*0.0*15908530*false*17.7165***1.12*0.05*-0.19*3.98*0.6*False
DP FLEXIBLE GLOBAL FI*PRIVAT PLUSFONDO F.I.*2011 T1*2011-01-01*2011-03-31*Muy Alto*0.28*0.51**891641.61*380*0.0*15826978*false*17.7504***0.55*0.02*3.96*3.9*0.6*False
DP FLEXIBLE GLOBAL FI*PRIVAT FLEXIBLE GLOBAL F.I.*2012 S2*2012-07-01*2012-12-31*7 en una escala del 1 al 7*0.4*0.06**589235.87*298*0.0*9960351*false*16.9038*1.13*0.0*1.13*0.05***0.59*False
DP FLEXIBLE GLOBAL FI*PRIVAT FLEXIBLE GLOBAL F.I.*2012 T3*2012-07-01*2012-09-30*Muy Alto*0.22*0.08**612684.36*308*0.0*10102779*false*16.4894*0.57*0.0*0.57*0.03*5.96*6.63*0.61*False
DP FLEXIBLE GLOBAL FI*PRIVAT FLEXIBLE GLOBAL F.I.*2012 S1*2012-01-01*2012-06-30*Muy Alto*0.55*0.2**685097.89*319*0.0*10661140*false*15.5615*1.12*0.0*1.12*0.05*-3.33*5.39*0.61*False
DP FLEXIBLE GLOBAL FI*PRIVAT FLEXIBLE GLOBAL F.I.*2012 T1*2012-01-01*2012-03-31*Muy Alto*0.28*0.22**771365.1*328*0.0*12416895*false*16.0973*0.56*0.0*0.56*0.02*1.35*4.03*0.6*False
DP FLEXIBLE GLOBAL FI*PRIVAT FLEXIBLE GLOBAL F.I.*2013 T3*2013-07-01*2013-09-30*7 en una escala del 1 al 7*0.44*0.04**576614.08*236*0.0*10100383*false*17.5167*0.13*0.0*0.13*0.03*0.92*0.73*0.19*False
DP FLEXIBLE GLOBAL FI*PRIVAT FLEXIBLE GLOBAL F.I.*2013 S1*2013-01-01*2013-06-30*7 en una escala del 1 al 7*0.98*0.01**586010.04*244*0.0*10171784*false*17.3577*0.72*0.0*0.72*0.05*2.25*2.4*0.36*False
DP FLEXIBLE GLOBAL FI*PRIVAT FLEXIBLE GLOBAL F.I.*2013 T1*2013-01-01*2013-03-31*7 en una escala del 1 al 7*0.44*0.0**514428.05*290*0.0*8732437*false*16.975*0.43*0.0*0.43*0.02*0.42*2.79*0.47*False
DP FLEXIBLE GLOBAL FI*PRIVAT FLEXIBLE GLOBAL F.I.*2014 S2*2014-07-01*2014-12-31*5 en una escala del 1 al 7*0.04*0.0**1134442.78*232*0.0*21470063*false*18.9256*0.25*0.0*0.25*0.05*0.18*3.63*0.23*False
DP FLEXIBLE GLOBAL FI*PRIVAT FLEXIBLE GLOBAL F.I.*2014 T3*2014-07-01*2014-09-30*5 en una escala del 1 al 7*0.2*0.01**840867.99*217*0.0*15886069*false*18.8925*0.13*0.0*0.13*0.03*1.28*2.95*0.25*False
DP FLEXIBLE GLOBAL FI*PRIVAT FLEXIBLE GLOBAL F.I.*2014 S1*2014-01-01*2014-06-30*5 en una escala del 1 al 7*1.31*0.1**839384.83*213*0.0*15657524*false*18.6536*0.25*0.0*0.25*0.05*1.86*2.13*0.24*False
