fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50, ,FI*2016 T3*2016-07-01*2016-09-30*7 en una escala del 1 al 7*0.0*0.0**30000.0*1*0.0*298000*false*9.9296*0.05*0.0*0.05*0.0*0.0*0.0*0.5*False
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50, ,FI*2017 S2*2017-07-01*2017-12-31*7 en una escala del 1 al 7*1.09*0.04**4164751.49*150*0.0*42968000*false*10.3171*0.4*0.0*0.4*0.03*0.72*3.41*0.36*False
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50, ,FI*2017 T3*2017-07-01*2017-09-30*7 en una escala del 1 al 7*0.72*0.32**4119868.41*143*0.0*42201000*false*10.2432*0.2*0.0*0.2*0.01*0.58*3.91*0.35*False
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50, ,FI*2017 S1*2017-01-01*2017-06-30*7 en una escala del 1 al 7*0.79*0.1**4119298.88*143*0.0*41950000*false*10.1837*0.4*0.0*0.4*0.02*-0.56*3.5*0.36*False
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50, ,FI*2017 T1*2017-01-01*2017-03-31*7 en una escala del 1 al 7*0.38*0.01**4182354.59*145*0.0*42833000*false*10.2413*0.2*0.0*0.2*0.01*1.99*3.7*0.33*False
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50, FI*2018 S2*2018-07-01*2018-12-31*7 en una escala del 1 al 7*0.55*-0.36**3449540.55*136*0.0*33938000*false*9.8384*0.4*0.0*0.4*0.03*-5.28*6.26*0.34*False
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50 FI*2018 T3*2018-07-01*2018-09-30*7 en una escala del 1 al 7*0.26*-0.32**3853232.6*141*0.0*40023000*false*10.3869*0.2*0.0*0.2*0.01*0.69*2.92*0.34*False
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50 FI*2018 S1*2018-01-01*2018-06-30*7 en una escala del 1 al 7*0.87*-0.27**3868070.92*143*0.0*39903000*false*10.316*0.4*0.0*0.4*0.02*2.05*4.24*0.35*False
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50, ,FI*2018 T1*2018-01-01*2018-03-31*7 en una escala del 1 al 7*0.45*-0.26**3933347.76*144*0.0*39761000*false*10.1086*0.2*0.0*0.2*0.01*-2.02*6.1*0.35*False
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50, FI*2019 T3*2019-07-01*2019-09-30*7 en una escala del 1 al 7*0.23*-0.36**3365137.78*132*0.0*35492000*false*10.547*0.2*0.0*0.2*0.01*1.09*4.51*0.36*False
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50, FI*2019 S1*2019-01-01*2019-06-30*7 en una escala del 1 al 7*0.84*-0.24**3411592.97*132*0.0*35592000*false*10.4327*0.4*0.0*0.4*0.02*1.07*3.76*0.35*False
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50, FI*2019 T1*2019-01-01*2019-03-31*7 en una escala del 1 al 7*0.46*-0.36**3442567.84*135*0.0*35534000*false*10.3218*0.2*0.0*0.2*0.01*4.91*3.65*0.35*False
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50, FI*2020 S2*2020-07-01*2020-12-31*4 en una escala del 1 al 7*0.33*-0.36**3190654.72*125*0.0*33279000*false*10.4302*0.4*0.0*0.4*0.03*4.91*6.08*0.34*False
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50, FI*2020 T3*2020-07-01*2020-09-30*4 en una escala del 1 al 7*0.24*-0.36**3236618.63*126*0.0*32178000*false*9.9419*0.2*0.0*0.2*0.01*0.74*5.06*0.34*False
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50, FI*2020 S1*2020-01-01*2020-06-30*4 en una escala del 1 al 7*0.81*-0.36**3238008.48*126*0.0*31956000*false*9.8689*0.4*0.0*0.4*0.02*6.38*9.15*0.34*False
BBVA ESTRATEGIA 0-50, FI*BBVA ESTRATEGIA 0-50, FI*2020 T1*2020-01-01*2020-03-31*4 en una escala del 1 al 7*0.45*-0.36**3248579.1*128*0.0*30138000*false*9.2772*0.2*0.0*0.2*0.01*-13.94*18.8*0.33*False
