fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL RESERVA, F.I.*2016 S2*2016-07-01*2016-12-31*2 en una escala del 1 al 7*0.0*0.0**30000.0*1**293000*false*9.7791*0.04*0.0*0.04*0.0****False
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - BASE*2017 S2*2017-07-01*2017-12-31*3 en una escala del 1 al 7*0.0*-0.13**68244.96*35*[]*670000*false*9.8221*0.35*0.0*0.35*0.03*0.85*[]*0.19*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PLUS*2017 S2*2017-07-01*2017-12-31*3 en una escala del 1 al 7*0.0*-0.13**17710.09*7*[]*174000*false*9.8271*0.3*0.0*0.3*0.03*0.88*[]*0.17*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PREMIER*2017 S2*2017-07-01*2017-12-31*3 en una escala del 1 al 7*0.0*-0.13**0.0*0*[]*0*false*9.8353*0.2*0.0*0.2*0.02*0.92*[]*0.12*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - CARTERA*2017 S2*2017-07-01*2017-12-31*3 en una escala del 1 al 7*0.0*-0.13**8589595.35*19071*[]*84398000*false*9.8256*0.3*0.0*0.3*0.02*0.88*[]*0.16*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - EMPRESA*2017 S2*2017-07-01*2017-12-31*3 en una escala del 1 al 7*0.0*-0.13**0.0*0*[]*0*false*9.827*0.0*0.0*0.0*0.0*0.88*[]*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PYME*2017 S2*2017-07-01*2017-12-31*3 en una escala del 1 al 7*0.0*-0.13**0.0*0*[]*0*false*9.8243*0.0*0.0*0.0*0.0*0.86*[]*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - BASE*2017 T3*2017-07-01*2017-09-30*3 en una escala del 1 al 7*0.0*-0.19**47057.68*18*[]*458000*false*9.7392*0.18*0.0*0.18*0.01*0.8*[]*0.19*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PLUS*2017 T3*2017-07-01*2017-09-30*3 en una escala del 1 al 7*0.0*-0.19**794034.15*410*[]*7735000*false*9.7417*0.15*0.0*0.15*0.01*0.83*[]*0.17*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PREMIER*2017 T3*2017-07-01*2017-09-30*3 en una escala del 1 al 7*0.0*-0.19**1830990.0*2*[]*17845000*false*9.7462*0.1*0.0*0.1*0.01*0.87*[]*0.12*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - CARTERA*2017 T3*2017-07-01*2017-09-30*3 en una escala del 1 al 7*0.0*-0.19**4105620.38*19154*[]*39989000*false*9.7402*0.16*0.0*0.16*0.01*0.82*[]*0.18*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - EMPRESA*2017 T3*2017-07-01*2017-09-30*3 en una escala del 1 al 7*0.0*-0.19**0.0*0*[]*0*false*9.7417*0.0*0.0*0.0*0.0*0.83*[]*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PYME*2017 T3*2017-07-01*2017-09-30*3 en una escala del 1 al 7*0.0*-0.19**0.0*0*[]*0*false*9.7402*0.0*0.0*0.0*0.0*0.82*[]*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - BASE*2017 S1*2017-01-01*2017-06-30*3 en una escala del 1 al 7*0.0*-0.09**31340.41*6*[]*303000*false*9.6614*0.13*0.0*0.13*0.01*[]*[]*[]*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PLUS*2017 S1*2017-01-01*2017-06-30*3 en una escala del 1 al 7*0.0*-0.09**158618.68*112*[]*1533000*false*9.6615*0.01*0.0*0.01*0.0*[]*[]*[]*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PREMIER*2017 S1*2017-01-01*2017-06-30*3 en una escala del 1 al 7*0.0*-0.09**0.0*0*[]*0*false*9.6624*0.0*0.0*0.0*0.0*[]*[]*[]*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - CARTERA*2017 S1*2017-01-01*2017-06-30*3 en una escala del 1 al 7*0.0*-0.09**1858621.53*13568*[]*17957000*false*9.6613*0.01*0.0*0.01*0.0*[]*[]*[]*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - EMPRESA*2017 S1*2017-01-01*2017-06-30*3 en una escala del 1 al 7*0.0*-0.09**0.0*0*[]*0*false*9.6615*0.0*0.0*0.0*0.0*[]*[]*[]*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PYME*2017 S1*2017-01-01*2017-06-30*3 en una escala del 1 al 7*0.0*-0.09**0.0*0*[]*0*false*9.6613*0.0*0.0*0.0*0.0*[]*[]*[]*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL RESERVA, F.I.*2017 T1*2017-01-01*2017-03-31*2 en una escala del 1 al 7*0.0*-0.03**30000.0*1**292000*false*9.7408*0.05*0.0*0.05*0.0*-0.39**0.38*False
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - BASE*2018 T3*2018-07-01*2018-09-30*3 en una escala del 1 al 7*0.0*0.2**23848.9*55*[]*231000*false*9.6815*0.18*0.0*0.18*0.01*-1.08*3.16*0.19*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PLUS*2018 T3*2018-07-01*2018-09-30*3 en una escala del 1 al 7*0.0*0.2**33005.82*3*[]*320000*false*9.6937*0.15*0.0*0.15*0.01*-1.05*3.16*0.17*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PREMIER*2018 T3*2018-07-01*2018-09-30*3 en una escala del 1 al 7*0.0*0.2**0.0*0*[]*0*false*9.7127*0.0*0.0*0.0*0.0*-1.02*3.16*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - CARTERA*2018 T3*2018-07-01*2018-09-30*3 en una escala del 1 al 7*0.0*0.2**8508440.07*17679*[]*82651000*false*9.714*0.08*0.0*0.08*0.01*-0.98*3.16*0.09*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - EMPRESA*2018 T3*2018-07-01*2018-09-30*3 en una escala del 1 al 7*0.0*0.2**0.0*0*[]*0*false*9.6937*0.0*0.0*0.0*0.0*-1.05*3.16*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PYME*2018 T3*2018-07-01*2018-09-30*3 en una escala del 1 al 7*0.0*0.2**1014.11*1*[]*10000*false*9.6876*0.17*0.0*0.17*0.01*-1.06*3.16*0.18*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - BASE*2018 S1*2018-01-01*2018-06-30*3 en una escala del 1 al 7*0.0*-0.26**22878.97*43*[]*224000*false*9.787*0.35*0.0*0.35*0.02*-0.76*3.06*0.19*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PLUS*2018 S1*2018-01-01*2018-06-30*3 en una escala del 1 al 7*0.0*-0.26**33361.65*4*[]*327000*false*9.7969*0.3*0.0*0.3*0.02*-0.73*3.06*0.17*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PREMIER*2018 S1*2018-01-01*2018-06-30*3 en una escala del 1 al 7*0.0*-0.26**0.0*0*[]*0*false*9.8124*0.0*0.0*0.0*0.0*-0.7*3.06*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - CARTERA*2018 S1*2018-01-01*2018-06-30*3 en una escala del 1 al 7*0.0*-0.26**8541358.15*18012*[]*83791000*false*9.81*0.15*0.0*0.15*0.02*-0.66*3.06*0.09*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - EMPRESA*2018 S1*2018-01-01*2018-06-30*3 en una escala del 1 al 7*0.0*-0.26**0.0*0*[]*0*false*9.7969*0.0*0.0*0.0*0.0*-0.73*3.06*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PYME*2018 S1*2018-01-01*2018-06-30*3 en una escala del 1 al 7*0.0*-0.26**1014.11*1*[]*10000*false*9.7918*0.12*0.0*0.12*0.01*-0.74*3.06*0.14*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - BASE*2018 T1*2018-01-01*2018-03-31*3 en una escala del 1 al 7*0.0*-0.11**48182.56*38*[]*475000*false*9.8617*0.17*0.0*0.17*0.01*0.4*[]*0.19*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PLUS*2018 T1*2018-01-01*2018-03-31*3 en una escala del 1 al 7*0.0*-0.11**35045.66*10*[]*346000*false*9.8691*0.15*0.0*0.15*0.01*0.43*[]*0.16*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PREMIER*2018 T1*2018-01-01*2018-03-31*3 en una escala del 1 al 7*0.0*-0.11**0.0*0*[]*0*false*9.8811*0.0*0.0*0.0*0.0*0.47*[]*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - CARTERA*2018 T1*2018-01-01*2018-03-31*3 en una escala del 1 al 7*0.0*-0.11**8545398.91*18560*[]*84386000*false*9.875*0.07*0.0*0.07*0.01*0.5*[]*0.09*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - EMPRESA*2018 T1*2018-01-01*2018-03-31*3 en una escala del 1 al 7*0.0*-0.11**0.0*0*[]*0*false*9.8691*0.0*0.0*0.0*0.0*0.43*[]*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PYME*2018 T1*2018-01-01*2018-03-31*3 en una escala del 1 al 7*0.0*-0.11**0.0*0*[]*0*false*9.8651*0.0*0.0*0.0*0.0*0.42*[]*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - BASE*2019 S2*2019-07-01*2019-12-31*3, en una escala del 1 al 7*0.32*-0.03**33951.12*74*[]*337000*false*9.912*0.35*0.0*0.35*0.03*-0.44*2.37*0.19*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PLUS*2019 S2*2019-07-01*2019-12-31*3, en una escala del 1 al 7*0.32*-0.03**30150.24*3*[]*300000*false*9.937*0.36*0.0*0.36*0.03*-0.41*2.37*0.41*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PREMIER*2019 S2*2019-07-01*2019-12-31*3, en una escala del 1 al 7*0.32*-0.03**0.0*0*[]*0*false*9.9752*0.0*0.0*0.0*0.0*-0.37*2.37*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - CARTERA*2019 S2*2019-07-01*2019-12-31*3, en una escala del 1 al 7*0.32*-0.03**6918982.15*13049*[]*69157000*false*9.9952*0.15*0.0*0.15*0.03*-0.34*2.37*0.09*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - EMPRESA*2019 S2*2019-07-01*2019-12-31*3, en una escala del 1 al 7*0.32*-0.03**0.0*0*[]*0*false*9.9369*0.0*0.0*0.0*0.0*-0.41*2.37*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PYME*2019 S2*2019-07-01*2019-12-31*3, en una escala del 1 al 7*0.32*-0.03**3277.68*2*[]*33000*false*9.926*0.32*0.0*0.32*0.02*-0.42*2.37*0.18*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - BASE*2019 T3*2019-07-01*2019-09-30*3, en una escala del 1 al 7*0.0*-0.02**39818.46*70*[]*396000*false*9.9553*0.18*0.0*0.18*0.01*1.48*2.67*0.19*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PLUS*2019 T3*2019-07-01*2019-09-30*3, en una escala del 1 al 7*0.0*-0.02**0.0*0*[]*0*false*9.9778*0.0*0.0*0.0*0.0*1.51*2.67*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PREMIER*2019 T3*2019-07-01*2019-09-30*3, en una escala del 1 al 7*0.0*-0.02**0.0*0*[]*0*false*10.0124*0.0*0.0*0.0*0.0*1.55*2.67*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - CARTERA*2019 T3*2019-07-01*2019-09-30*3, en una escala del 1 al 7*0.0*-0.02**7258015.34*13984*[]*72789000*false*10.0288*0.08*0.0*0.08*0.01*1.59*2.67*0.09*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - EMPRESA*2019 T3*2019-07-01*2019-09-30*3, en una escala del 1 al 7*0.0*-0.02**0.0*0*[]*0*false*9.9778*0.0*0.0*0.0*0.0*1.51*2.67*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PYME*2019 T3*2019-07-01*2019-09-30*3, en una escala del 1 al 7*0.0*-0.02**1014.11*1*[]*10000*false*9.9679*0.16*0.0*0.16*0.01*1.5*2.67*0.18*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - BASE*2019 S1*2019-01-01*2019-06-30*3, en una escala del 1 al 7*0.0*-0.04**37965.56*54*[]*372000*false*9.8098*0.35*0.0*0.35*0.02*1.2*2.6*0.19*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PLUS*2019 S1*2019-01-01*2019-06-30*3, en una escala del 1 al 7*0.0*-0.04**0.0*0*[]*0*false*9.8296*0.0*0.0*0.0*0.0*1.22*2.6*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PREMIER*2019 S1*2019-01-01*2019-06-30*3, en una escala del 1 al 7*0.0*-0.04**0.0*0*[]*0*false*9.8599*0.0*0.0*0.0*0.0*1.26*2.6*0.09*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - CARTERA*2019 S1*2019-01-01*2019-06-30*3, en una escala del 1 al 7*0.0*-0.04**7643713.54*14907*[]*75461000*false*9.8723*0.15*0.0*0.15*0.02*1.3*2.6*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - EMPRESA*2019 S1*2019-01-01*2019-06-30*3, en una escala del 1 al 7*0.0*-0.04**0.0*0*[]*0*false*9.8295*0.0*0.0*0.0*0.0*1.22*2.6*0.18*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PYME*2019 S1*2019-01-01*2019-06-30*3, en una escala del 1 al 7*0.0*-0.04**1014.11*1*[]*10000*false*9.8207*0.32*0.0*0.32*0.02*1.21*2.6*"[<iic-com:ratiototalgastos contextref=""FIM_S12019_V-66864190_daq"" decimals=""2"" unitref=""pure"">.19</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_S12019_V-66864190_daq"" decimals=""2"" unitref=""pure"">.00</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_S12019_V-66864190_daq"" decimals=""2"" unitref=""pure"">.09</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_S12019_V-66864190_daq"" decimals=""2"" unitref=""pure"">.00</iic-com:ratiototalgastos>, <iic-com:ratiototalgastos contextref=""FIM_S12019_V-66864190_daq"" decimals=""2"" unitref=""pure"">.18</iic-com:ratiototalgastos>]"*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - BASE*2019 T1*2019-01-01*2019-03-31*3, en una escala del 1 al 7*0.0*-0.01**32782.41*56*[]*318000*false*9.6938*0.17*0.0*0.17*0.01*0.5*3.52*0.19*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PLUS*2019 T1*2019-01-01*2019-03-31*3, en una escala del 1 al 7*0.0*-0.01**20589.22*1*[]*200000*false*9.7109*0.15*0.0*0.15*0.01*0.52*3.52*0.16*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PREMIER*2019 T1*2019-01-01*2019-03-31*3, en una escala del 1 al 7*0.0*-0.01**0.0*0*[]*0*false*9.7372*0.0*0.0*0.0*0.0*0.56*3.52*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - CARTERA*2019 T1*2019-01-01*2019-03-31*3, en una escala del 1 al 7*0.0*-0.01**7632993.19*15737*[]*74389000*false*9.7458*0.07*0.0*0.07*0.01*0.59*3.52*0.09*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - EMPRESA*2019 T1*2019-01-01*2019-03-31*3, en una escala del 1 al 7*0.0*-0.01**0.0*0*[]*0*false*9.7108*0.0*0.0*0.0*0.0*0.52*3.52*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PYME*2019 T1*2019-01-01*2019-03-31*3, en una escala del 1 al 7*0.0*-0.01**1014.11*1*[]*10000*false*9.7034*0.16*0.0*0.16*0.01*0.51*3.52*0.17*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - BASE*2020 S2*2020-07-01*2020-12-31*3, en una escala del 1 al 7*0.29*-0.28**39201.21*65*[]*388000*false*9.9058*0.35*0.0*0.35*0.03*1.87*4.62*0.19*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PLUS*2020 S2*2020-07-01*2020-12-31*3, en una escala del 1 al 7*0.29*-0.28**20063.54*2*[]*199000*false*9.9406*0.3*0.0*0.3*0.03*1.9*4.62*0.17*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PREMIER*2020 S2*2020-07-01*2020-12-31*3, en una escala del 1 al 7*0.29*-0.28**0.0*0*[]*0*false*9.9939*0.0*0.0*0.0*0.0*1.94*4.62*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - CARTERA*2020 S2*2020-07-01*2020-12-31*3, en una escala del 1 al 7*0.29*-0.28**5724195.84*10962*[]*57408000*false*10.029*0.15*0.0*0.15*0.03*1.98*4.62*0.09*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - EMPRESA*2020 S2*2020-07-01*2020-12-31*3, en una escala del 1 al 7*0.29*-0.28**0.0*0*[]*0*false*9.9406*0.0*0.0*0.0*0.0*1.9*4.62*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PYME*2020 S2*2020-07-01*2020-12-31*3, en una escala del 1 al 7*0.29*-0.28**7587.82*3*[]*75000*false*9.9249*0.33*0.0*0.33*0.02*1.89*4.62*0.18*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - BASE*2020 T3*2020-07-01*2020-09-30*3, en una escala del 1 al 7*0.09*-0.18**38153.7*64*[]*371000*false*9.7236*0.18*0.0*0.18*0.01*0.64*4.61*0.19*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PLUS*2020 T3*2020-07-01*2020-09-30*3, en una escala del 1 al 7*0.09*-0.18**20063.54*2*[]*196000*false*9.7554*0.15*0.0*0.15*0.01*0.66*4.61*0.17*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - PREMIER*2020 T3*2020-07-01*2020-09-30*3, en una escala del 1 al 7*0.09*-0.18**0.0*0*[]*0*false*9.8039*0.0*0.0*0.0*0.0*0.7*4.61*0.0*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - CARTERA*2020 T3*2020-07-01*2020-09-30*3, en una escala del 1 al 7*0.09*-0.18**6114714.85*11577*[]*60136000*false*9.8347*0.08*0.0*0.08*0.01*0.74*4.61*0.09*True
SABADELL BONOS INFLACIÓN EURO F.I.*SABADELL BONOS INFLACIÓN EURO, FI - EMPRESA*2020 T3*2020-07-01*2020-09-30*3, en una escala del 1 al 7*0.09*-0.18**0.0*0*[]*0*false*9.7553*0.0*0.0*0.0*0.0*0.66*4.61*0.0*True
