fondo*name*nif*period*start_date*end_date*registro_CNMV*email_gest*rating_depos*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*gestora*depos*ISIN
CAIXABANK SELECCION TENDENCIAS, FI*FONCAIXA SELECCION TENDENCIAS, FI*65920753*Semester 2 2013*2013-07-01*2013-12-31*4536*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BB+*7 - Muy alto*0.48*0.08**4579151.28*1986*0.0*31387206*false*6.8544*0.87*0.0*0.87*0.09*[]*[]*[]*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK SELECCION TENDENCIAS, FI*FONCAIXA SELECCION TENDENCIAS, FI*65920753*Trimester 3 2013*2013-07-01*2013-09-30*4536*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BB+*7 - Muy alto*0.0*0.08**4133524.99*1761*0.0*27057934*false*6.546*0.43*0.0*0.43*0.04*2.96*9.26*0.76*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK SELECCION TENDENCIAS, FI*FONCAIXA SELECCION TENDENCIAS, FI*65920753*Trimester 3 2013*2013-07-01*2013-09-30*4536*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BB+*7 - Muy alto*0.0*0.08**6670237.23*507*0.0*43923038*false*6.5849*0.26*0.0*0.26*0.03*3.15*9.25*0.55*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK SELECCION TENDENCIAS, FI*FONCAIXA SELECCION TENDENCIAS, FI*65920753*Semester 1 2013*2013-01-01*2013-06-30*4536*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BB+*7 - Muy alto*0.1*0.05**3283205.27*1362*0.0*20873950*false*6.3578*0.85*0.0*0.85*0.09*[]*[]*[]*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK SELECCION TENDENCIAS, FI*FONCAIXA SELECCION TENDENCIAS, FI*65920753*Semester 1 2013*2013-01-01*2013-06-30*4536*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BB+*7 - Muy alto*0.1*0.05**5336243.65*403*0.0*34064732*false*6.3837*0.52*0.0*0.52*0.05*[]*[]*[]*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK SELECCION TENDENCIAS, FI*FONCAIXA SELECCION TENDENCIAS, FI*65920753*Trimester 1 2013*2013-01-01*2013-03-31*4536*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BB+*Muy Alto*0.0*0.03**807567.69*384*0.0*5253550*false*6.5054*0.42*0.0*0.42*0.04*9.71*7.79*0.77*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK SELECCION TENDENCIAS, FI*FONCAIXA SELECCION TENDENCIAS, FI*65920753*Trimester 1 2013*2013-01-01*2013-03-31*4536*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BB+*Muy Alto*0.0*0.03**2307148.94*163*0.0*15041980*false*6.5197*0.25*0.0*0.25*0.02*9.92*7.79*0.59*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK SELECCION TENDENCIAS, FI*FONCAIXA SELECCION TENDENCIAS, FI*65920753*Semester 2 2014*2014-07-01*2014-12-31*4536*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*5 - Medio-alto*0.56*0.13**8886408.61*4176*0.0*69979798*false*7.8749*0.87*0.0*0.87*0.09*[]*[]*[]*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK SELECCION TENDENCIAS, FI*FONCAIXA SELECCION TENDENCIAS, FI*65920753*Semester 2 2014*2014-07-01*2014-12-31*4536*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB*5 - Medio-alto*0.56*0.13**12159961.05*961*0.0*97230075*false*7.9959*0.53*0.0*0.53*0.05*[]*[]*[]*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
CAIXABANK SELECCION TENDENCIAS, FI*FONCAIXA SELECCION TENDENCIAS, FI*65920753*Trimester 3 2014*2014-07-01*2014-09-30*4536*a través del formulario disponible en www.laCaixa.es - Inversión y bolsa - Atención al cliente - Correo electrónico*BBB-*5 - Medio-alto*0.28*0.14**6545475.04*3016*0.0*48913512*false*7.4729*0.43*0.0*0.43*0.04*4.53*8.41*0.75*CAIXABANK ASSET MANAGEMENT SGIIC, S.A.*CECABANK, S.A.*
