BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA AHORRO CORTO PLAZO II, FI*2014 T1*2014-01-01*2014-03-31*2 en una escala del 1 al 7*0.48*0.25**687380.88*9733*0.0*617804000*false*898.7797*0.16*0.0*0.16*0.02*0.16*0.13*0.19*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO FI*2015 S2*2015-07-01*2015-12-31*2 en una escala del 1 al 7*0.34*0.05**1567398.16*48695*0.0*1403748000*false*895.5911*0.22*0.0*0.22*0.03*-0.05*0.15*0.11*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO FI*2015 T3*2015-07-01*2015-09-30*2 en una escala del 1 al 7*0.28*0.05**1412318.45*39457*0.0*1265472000*false*896.0243*0.12*0.0*0.12*0.01*-0.11*0.17*0.13*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO FI*2015 S1*2015-01-01*2015-06-30*2 en una escala del 1 al 7*0.02*0.06**770882.11*15141*0.0*691499000*false*897.0235*0.21*0.0*0.21*0.03*-0.13*0.19*0.11*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA AHORRO CORTO PLAZO II, FI*2015 T1*2015-01-01*2015-03-31*2 en una escala del 1 al 7*0.0*0.07**373146.23*10483*0.0*335142000*false*898.152*0.11*0.0*0.11*0.01*0.04*0.11*0.12*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO FI*2016 T3*2016-07-01*2016-09-30*1 en una escala del 1 al 7*0.24*0.0**1479537.11*48400*0.0*1324184000*false*894.999*0.08*0.0*0.08*0.01*0.02*0.08*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO FI*2016 S1*2016-01-01*2016-06-30*1 en una escala del 1 al 7*0.36*0.02**1528110.25*48486*0.0*1367352000*false*894.7994*0.15*0.0*0.15*0.02*0.02*0.16*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO FI*2016 T1*2016-01-01*2016-03-31*1 en una escala del 1 al 7*0.18*0.04**1527203.98*49441*0.0*1366332000*false*894.6622*0.07*0.0*0.07*0.01*-0.1*0.14*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO FI*2017 T3*2017-07-01*2017-09-30*1 en una escala del 1 al 7*0.56*-0.25**1090378.34*33112*0.0*973790000*false*893.0751*0.08*0.0*0.08*0.01*-0.13*0.06*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO FI*2017 S1*2017-01-01*2017-06-30*1 en una escala del 1 al 7*0.79*-0.15**1171763.31*35650*0.0*1047800000*false*894.2076*0.15*0.0*0.15*0.02*0.0*0.13*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO FI*2017 T1*2017-01-01*2017-03-31*1 en una escala del 1 al 7*0.44*-0.09**1256437.85*37410*0.0*1123496000*false*894.1912*0.07*0.0*0.07*0.01*-0.1*0.1*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO FI*2016 S2*2016-07-01*2016-12-31*1 en una escala del 1 al 7*0.28*0.0**1305885.79*37517*0.0*1168850000*false*895.0631*0.15*0.0*0.15*0.03*0.0*0.12*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*2018 S2*2018-07-01*2018-12-31*1 en una escala del 1 al 7*0.6*-0.24**659788.84*22260*0.0*583961000*false*885.0733*0.15*0.0*0.15*0.03*-0.33*0.28*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO FI*2018 T3*2018-07-01*2018-09-30*1 en una escala del 1 al 7*0.35*-0.24**582763.67*22451*0.0*517497000*false*888.0054*0.08*0.0*0.08*0.01*-0.02*0.31*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO FI*2018 S1*2018-01-01*2018-06-30*1 en una escala del 1 al 7*2.39*-0.24**625636.03*23407*0.0*555687000*false*888.1954*0.15*0.0*0.15*0.02*-0.27*1.12*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO FI*2018 T1*2018-01-01*2018-03-31*1 en una escala del 1 al 7*0.8*-0.16**712694.34*25068*0.0*634718000*false*890.5898*0.07*0.0*0.07*0.01*-0.2*0.14*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*2019 S2*2019-07-01*2019-12-31*1 en una escala del 1 al 7*1.0*-0.24**590784.88*20236*0.0*521065000*false*881.9874*0.15*0.0*0.15*0.03*-0.13*0.07*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*2019 T3*2019-07-01*2019-09-30*1 en una escala del 1 al 7*0.62*-0.24**641800.42*20816*0.0*566784000*false*883.1151*0.08*0.0*0.08*0.01*-0.08*0.11*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*2019 S1*2019-01-01*2019-06-30*1 en una escala del 1 al 7*1.23*-0.24**659377.99*21248*0.0*582746000*false*883.7815*0.15*0.0*0.15*0.02*-0.11*0.14*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*2019 T1*2019-01-01*2019-03-31*1 en una escala del 1 al 7*0.55*-0.24**690061.1*21677*0.0*610520000*false*884.7337*0.07*0.0*0.07*0.01*-0.04*0.11*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*2020 S2*2020-07-01*2020-12-31*1 en una escala del 1 al 7*1.37*-0.36**593510.27*20297*0.0*519683000*false*875.6094*0.15*0.0*0.15*0.03*-0.06*0.1*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*2020 T3*2020-07-01*2020-09-30*1 en una escala del 1 al 7*0.78*-0.36**610652.59*20352*0.0*535016000*false*876.1377*0.08*0.0*0.08*0.01*0.1*0.12*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*2020 S1*2020-01-01*2020-06-30*1 en una escala del 1 al 7*0.71*-0.36**611339.52*20365*0.0*535066000*false*875.236*0.15*0.0*0.15*0.02*0.33*0.25*0.09*False
BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*BBVA RENTABILIDAD AHORRO CORTO PLAZO, FI*2020 T1*2020-01-01*2020-03-31*1 en una escala del 1 al 7*0.23*-0.36**645726.95*20564*0.0*563328000*false*872.3943*0.07*0.0*0.07*0.01*-1.09*0.61*0.09*False
