NIF*ISIN*registro_CNMV*fecha_registro*gestora*depos*link
81791063*False*1131*1997-08-13*BANKIA FONDOS, S.G.I.I.C., S.A.*CECABANK, S.A.*https://www.cnmv.es/portal/Consultas/IIC/Fondo.aspx?nif=V81791063 
