NIF*ISIN*registro_CNMV*fecha_registro*gestora*depos
84930890*ES0113925038*3719*2006-12-19*BBVA ASSET MANAGEMENT, S.A., SGIIC*BANCO BILBAO VIZCAYA ARGENTARIA, S.A.
