fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
UNIFOND MODERADO, FI*FONDESPAÑA MODERADO, F.I.*2009 S2*2009-07-01*2009-12-31*MEDIO*0.08*0.5**256751.28*940*0.0*16015567*false*62.3777***0.25*0.03*0.26*0.55*0.15*False
UNIFOND MODERADO, FI*FONDESPAÑA MODERADO, F.I.*2009 T3*2009-07-01*2009-09-30*MEDIO*0.0*0.51**268532.55*970*0.0*16700985*false*62.2135***0.13*0.01*1.07*0.69*0.15*False
UNIFOND MODERADO, FI*FONDESPAÑA MODERADO, F.I.*2009 S1*2009-01-01*2009-06-30*MEDIO*0.18*0.75**275679.96*997*0.0*16947580*false*61.5559***0.25*0.02*1.64*1.2*0.14*False
UNIFOND MODERADO, FI*FONDESPAÑA MODERADO, F.I.*2010 S2*2010-07-01*2010-12-31*MEDIO*0.32*0.5**200059.79*744*0.0*12611552*false*63.0389***0.25*0.03*0.86*1.76*0.13*False
UNIFOND MODERADO, FI*FONDESPAÑA MODERADO, F.I.*2010 T3*2010-07-01*2010-09-30*MEDIO*0.11*0.51**221257.7*815*0.0*13728000*false*62.5031***0.13*0.01*1.18*1.81*0.15*False
UNIFOND MODERADO, FI*FONDESPAÑA MODERADO, F.I.*2010 S1*2010-01-01*2010-06-30*MEDIO*1.07*0.49**238195.34*873*0.0*14707874*false*61.7727***0.25*0.02*-1.65*3.1*0.14*False
UNIFOND MODERADO, FI*FONDESPAÑA MODERADO, F.I.*2011 T3*2011-07-01*2011-09-30*MEDIO*0.11*0.94**160918.38*626*0.0*9771469*false*60.7231***0.13*0.01*-4.23*5.25*0.15*False
UNIFOND MODERADO, FI*FONDESPAÑA MODERADO, F.I.*2011 S1*2011-01-01*2011-06-30*MEDIO*0.3*0.64**168764.66*656*0.0*10700371*false*63.4043***0.25*0.02*-0.11*1.8*0.14*False
UNIFOND MODERADO, FI*FONDESPAÑA MODERADO, F.I.*2011 T1*2011-01-01*2011-03-31*MEDIO*0.09*0.55**183871.2*703*0.0*11670489*false*63.471***0.12*0.01*0.69*1.89*0.14*False
UNIFOND MODERADO, FI*FONDESPAÑA-DUERO MODERADO*2012 S2*2012-07-01*2012-12-31*3 (de una escala de 1 a 7).*0.51*0.56**119184.58*478*0.0*7744803*false*64.9816*0.25**0.25*0.03*2.39*3.11*0.37*False
UNIFOND MODERADO, FI*FONDESPAÑA-DUERO MODERADO*2012 T3*2012-07-01*2012-09-30*3 (de una escala de 1 a 7).*0.11*0.73**127165.19*509*0.0*8070580*false*63.4653*0.13**0.13*0.01***0.38*False
UNIFOND MODERADO, FI*FONDESPAÑA-DUERO MODERADO*2012 S1*2012-01-01*2012-06-30*Medio-bajo*0.76*0.72**118460.19*470*0.0*7351248*false*62.0567*0.25**0.25*0.02*-1.83*4.88*0.28*False
UNIFOND MODERADO, FI*FONDESPAÑA MODERADO, FI*2012 T1*2012-01-01*2012-03-31*Medio-bajo*0.75*0.43**134370.64*541*0.0*8494010*false*63.2133*0.12**0.12*0.01*2.05*2.81*0.15*False
UNIFOND MODERADO, FI*FONDESPAÑA-DUERO MODERADO F.I.*2013 S2*2013-07-01*2013-12-31*3 (de una escala de 1 a 7).*0.79*0.34**419343.04*1443*0.0*28076485*false*66.9535*0.25**0.25*0.03*0.57*0.75*0.36*False
UNIFOND MODERADO, FI*FONDESPAÑA-DUERO MODERADO F.I.*2013 T3*2013-07-01*2013-09-30*3 (de una escala de 1 a 7).*0.0*0.34**191716.14*736*0.0*12763795*false*66.5765*0.13**0.13*0.01*0.93*1.15*0.39*False
UNIFOND MODERADO, FI*FONDESPAÑA-DUERO MODERADO F.I.*2013 S1*2013-01-01*2013-06-30*3 (de una escala de 1 a 7).*0.36*0.32**118677.54*461*0.0*7828279*false*65.9626*0.25**0.25*0.02*-0.39*1.7*0.34*False
UNIFOND MODERADO, FI*FONDESPAÑA-DUERO MODERADO F.I.*2013 T1*2013-01-01*2013-03-31*3 (de una escala de 1 a 7).*0.0*0.34**116901.97*463*0.0*7741715*false*66.224*0.12**0.12*0.01*1.44*2.36*0.37*False
UNIFOND MODERADO, FI*FONDESPAÑA-DUERO MODERADO F.I.*2014 S2*2014-07-01*2014-12-31*3 (de una escala de 1 a 7).*1.23*0.24**939398.38*2867*0.0*63505847*false*67.6027*0.25**0.25*0.03*0.25*2.63*0.32*False
UNIFOND MODERADO, FI*FONDESPAÑA-DUERO MODERADO F.I.*2014 T3*2014-07-01*2014-09-30*3 (de una escala de 1 a 7).*0.51*0.29**920118.81*2806*0.0*62044888*false*67.4314*0.13**0.13*0.01*0.05*2.03*0.33*False
UNIFOND MODERADO, FI*FONDESPAÑA-DUERO MODERADO F.I.*2014 S1*2014-01-01*2014-06-30*3 (de una escala de 1 a 7).*0.61*0.4**860962.85*2616*0.0*58024219*false*67.3946*0.25**0.25*0.02*-0.5*1.37*0.39*False
UNIFOND MODERADO, FI*FONDESPAÑA-DUERO MODERADO F.I.*2014 T1*2014-01-01*2014-03-31*3 (de una escala de 1 a 7).*0.27*0.39**461600.74*1593*0.0*31265822*false*67.7335*0.12**0.12*0.01*1.16*1.32*0.37*False
UNIFOND MODERADO, FI*FONDESPAÑA-DUERO MODERADO F.I.*2015 S2*2015-07-01*2015-12-31*3 (de una escala de 1 a 7).*0.59*0.02**3975017.27*8963*0.0*271036082*false*68.1849*0.25**0.25*0.03*1.34*1.72*0.21*False
UNIFOND MODERADO, FI*FONDESPAÑA-DUERO MODERADO F.I.*2015 T3*2015-07-01*2015-09-30*3 (de una escala de 1 a 7).*0.45*0.04**3270064.57*7695*0.0*220030433*false*67.2863*0.12**0.12*0.01***0.14*False
UNIFOND MODERADO, FI*FONDESPAÑA-DUERO MODERADO F.I.*2015 S1*2015-01-01*2015-06-30*3 (de una escala de 1 a 7).*1.56*0.1**2306120.06*5838*0.0*157541679*false*68.3146*0.25**0.25*0.02*-2.09*2.3*0.29*False
UNIFOND MODERADO, FI*FONDESPAÑA-DUERO MODERADO F.I.*2015 T1*2015-01-01*2015-03-31*3 (de una escala de 1 a 7).*0.0*0.14**1564555.86*4302*0.0*109163277*false*69.7727*0.12**0.12*0.01*3.21*2.5*0.32*False
