fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase
SANTANDER PB MODERATE PORTFOLIO, FI*BANIF CARTERA CONSERVADORA*2010 S2*2010-07-01*2010-12-31*Medio-Bajo*0.0*0.53**7041.46*5*0.0*698044*false*99.1334***0.11*0.01****False
SANTANDER PB MODERATE PORTFOLIO, FI*BANIF CARTERA CONSERVADORA*2011 T3*2011-07-01*2011-09-30*Medio-Bajo*0.0*1.17**1963132.92*1916*0.0*189076601*false*96.3137***0.28*0.02*-3.27*2.54*0.31*False
SANTANDER PB MODERATE PORTFOLIO, FI*BANIF CARTERA CONSERVADORA*2011 S1*2011-01-01*2011-06-30*Medio-Bajo*1.33*0.31**1796283.45*1550*0.0*178847698*false*99.5654***0.54*0.05*-0.16*1.6*0.29*False
SANTANDER PB MODERATE PORTFOLIO, FI*BANIF CARTERA CONSERVADORA*2011 T1*2011-01-01*2011-03-31*Medio-Bajo*0.0*0.0**922571.12*734*0.0*92000828*false*99.7222***0.3*0.02*0.59*1.62*0.33*False
SANTANDER PB MODERATE PORTFOLIO, FI*BANIF CARTERA CONSERVADORA*2012 S2*2012-07-01*2012-12-31*Medio-Bajo*1.5*0.11**2164387.99*2122*0.0*219539372*false*101.4325*0.55*0.2*0.75*0.05*1.21*1.07*0.4*False
SANTANDER PB MODERATE PORTFOLIO, FI*BANIF CARTERA CONSERVADORA*2012 T3*2012-07-01*2012-09-30*Medio-Bajo*0.0*0.13**2167232.65*2106*0.0*217207233*false*100.2233*0.28*0.09*0.37*0.02*1.05*1.49*0.4*False
SANTANDER PB MODERATE PORTFOLIO, FI*BANIF CARTERA CONSERVADORA*2012 S1*2012-01-01*2012-06-30*Medio-Bajo*0.23*0.24**2135318.16*2091*0.0*211778392*false*99.1788*0.55*0.07*0.62*0.05*-0.4*1.33*0.37*False
SANTANDER PB MODERATE PORTFOLIO, FI*BANIF CARTERA CONSERVADORA*2012 T1*2012-01-01*2012-03-31*Medio-Bajo*0.34*0.25**2159973.83*2095*0.0*215093837*false*99.5817*0.27*0.11*0.38*0.02*1.4*1.18*0.38*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA CONSERVADORA*2013 S2*2013-07-01*2013-12-31*Medio-Bajo*0.88*0.1**2662375.34*2523*0.0*273311926*false*102.6572*0.55*0.09*0.64*0.05*1.04*1.17*0.39*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA CONSERVADORA*2013 T3*2013-07-01*2013-09-30*Medio-Bajo*0.67*0.09**2784624.03*2625*0.0*282914344*false*101.5988*0.28*0.0*0.28*0.02*0.83*0.99*0.38*False
SANTANDER PB MODERATE PORTFOLIO, FI*BANIF CARTERA CONSERVADORA*2013 S1*2013-01-01*2013-06-30*Medio-Bajo*0.86*0.07**2822934.22*2671*0.0*284455228*false*100.7658*0.55*0.0*0.55*0.05*-1.14*2.5*0.41*False
SANTANDER PB MODERATE PORTFOLIO, FI*BANIF CARTERA CONSERVADORA*2013 T1*2013-01-01*2013-03-31*Medio-Bajo*0.0*0.07**2411725.33*2357*0.0*245812216*false*101.9238*0.27*0.04*0.31*0.02*0.48*1.45*0.38*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA CONSERVADORA*2014 S2*2014-07-01*2014-12-31*3 en una escala del 1 al 7*0.0*0.03**3039822.24*2588*0.0*316399646*false*104.0849*0.55*0.0*0.55*0.05*-0.1*1.62*0.4*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA CONSERVADORA*2014 T3*2014-07-01*2014-09-30*3 en una escala del 1 al 7*0.05*0.03**2874308.79*2547*0.0*299462520*false*104.1859*0.28*0.01*0.29*0.03*0.12*1.36*0.39*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA CONSERVADORA*2014 S1*2014-01-01*2014-06-30*3 en una escala del 1 al 7*0.8*0.2**2794944.29*2520*0.0*290853458*false*104.0641*0.55*0.12*0.67*0.05*0.44*1.15*0.38*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA CONSERVADORA*2014 T1*2014-01-01*2014-03-31*3 en una escala del 1 al 7*0.85*0.21**2624079.25*2464*0.0*271874829*false*103.6077*0.27*0.08*0.35*0.02*0.93*1.28*0.4*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA CONSERVADORA*2015 S2*2015-07-01*2015-12-31*3 en una escala del 1 al 7*0.0*-0.06**4034227.02*3211*0.0*420035199*false*104.1179*0.55*-0.05*0.5*0.05*0.48*1.8*0.37*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA CONSERVADORA*2015 T3*2015-07-01*2015-09-30*3 en una escala del 1 al 7*0.0*-0.07**3993388.74*3147*0.0*413777336*false*103.6156*0.28*-0.05*0.23*0.02*-1.37*2.37*0.38*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA CONSERVADORA*2015 S1*2015-01-01*2015-06-30*3 en una escala del 1 al 7*0.0*-0.03**3801228.92*3001*0.0*399353021*false*105.0589*0.55*0.06*0.61*0.05*-0.88*1.57*0.38*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA CONSERVADORA*2015 T1*2015-01-01*2015-03-31*3 en una escala del 1 al 7*0.0*0.01**3137704.37*2629*0.0*332563538*false*105.9894*0.27*0.15*0.42*0.02*1.83*1.48*0.39*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA 20, F.I.*2016 S2*2016-07-01*2016-12-31*3 en una escala del 1 al 7*0.02*-0.13**6627958.08*4571*0.0*689826853*false*104.0783*0.55*0.0*0.55*0.05*0.17*1.14*0.36*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA 20, F.I.*2016 T3*2016-07-01*2016-09-30*3 en una escala del 1 al 7*0.0*-0.07**6173772.46*4299*0.0*641452483*false*103.8996*0.28*0.0*0.28*0.02*0.53*1.17*0.36*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA 20, F.I.*2016 S1*2016-01-01*2016-06-30*3 en una escala del 1 al 7*0.0*-0.13**5803913.02*4098*0.0*599859724*false*103.3544*0.55*0.0*0.55*0.05*0.0*1.81*0.36*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA CONSERVADORA*2016 T1*2016-01-01*2016-03-31*3 en una escala del 1 al 7*0.0*0.0**4927664.79*3674*0.0*509304185*false*103.3561*0.27*0.0*0.27*0.02*-0.73*2.67*0.36*False
SANTANDER PB MODERATE PORTFOLIO, FI*Santander Pb Cartera 20, F.I.*2017 S2*2017-07-01*2017-12-31*2 en una escala del 1 al 7*0.12*-0.29**8091450.07*5125*0.0*842288491*false*104.0961*0.55*0.0*0.55*0.05*-0.13*0.63*0.36*False
SANTANDER PB MODERATE PORTFOLIO, FI*Santander Pb Cartera 20, F.I.*2017 T3*2017-07-01*2017-09-30*2 en una escala del 1 al 7*0.22*-0.31**8353411.94*5319*0.0*870652288*false*104.2271*0.28*0.0*0.28*0.03*0.0*1.0*0.35*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA 20, F.I.*2017 S1*2017-01-01*2017-06-30*2 en una escala del 1 al 7*0.0*-0.32**8219993.37*5252*0.0*856707425*false*104.2224*0.55*0.0*0.55*0.05*-0.22*0.74*0.35*False
SANTANDER PB MODERATE PORTFOLIO, FI*SANTANDER PB CARTERA 20, F.I.*2017 T1*2017-01-01*2017-03-31*3 en una escala del 1 al 7*0.0*-0.31**7263620.14*4850*0.0*758734364*false*104.4568*0.27*0.03*0.3*0.02*0.36*0.76*0.35*False
SANTANDER PB MODERATE PORTFOLIO, FI*Santander Pb Cartera 0-20, F.I.*2018 T3*2018-07-01*2018-09-30*2 en una escala del 1 al 7*0.03*-0.3**6595225.2*4304*0.0*678653189*false*102.9007*0.28*0.0*0.28*0.03*-0.08*0.81*0.36*False
SANTANDER PB MODERATE PORTFOLIO, FI*Santander Pb Cartera 0-20, F.I.*2018 S1*2018-01-01*2018-06-30*2 en una escala del 1 al 7*0.0*-0.29**6980235.95*4509*0.0*718848355*false*102.9834*0.55*0.0*0.55*0.05*-0.19*1.4*0.36*False
SANTANDER PB MODERATE PORTFOLIO, FI*Santander Pb Cartera 20, F.I.*2018 T1*2018-01-01*2018-03-31*2 en una escala del 1 al 7*0.0*-0.28**7408440.59*4716*0.0*764368444*false*103.1753*0.27*0.0*0.27*0.02*-0.88*1.79*0.36*False
SANTANDER PB MODERATE PORTFOLIO, FI*Santander Pb Cartera 0-20, F.I.*2019 S2*2019-07-01*2019-12-31*2 en una escala del 1 al 7*0.28*-0.34**5899470.96*3945*0.0*610854619*false*103.544*0.55*0.03*0.58*0.05*0.1*1.14*0.35*False
SANTANDER PB MODERATE PORTFOLIO, FI*Santander Pb Cartera 0-20, F.I.*2019 T3*2019-07-01*2019-09-30*2 en una escala del 1 al 7*0.05*-0.3**5821281.83*3910*0.0*602134353*false*103.4367*0.28*0.02*0.3*0.03*0.21*1.14*0.35*False
SANTANDER PB MODERATE PORTFOLIO, FI*Santander Pb Cartera 0-20, F.I.*2019 S1*2019-01-01*2019-06-30*2 en una escala del 1 al 7*0.38*-0.3**5766728.99*3880*0.0*595235150*false*103.2189*0.55*0.2*0.75*0.05*0.55*1.18*0.35*False
SANTANDER PB MODERATE PORTFOLIO, FI*Santander Pb Cartera 0-20, F.I.*2019 T1*2019-01-01*2019-03-31*2 en una escala del 1 al 7*0.37*-0.3**5745388.63*3852*0.0*589816113*false*102.659*0.27*0.15*0.42*0.02*1.94*1.29*0.35*False
SANTANDER PB MODERATE PORTFOLIO, FI*Santander Pb Moderate Portfolio, F.I.*2020 S2*2020-07-01*2020-12-31*3 en una escala del 1 al 7*0.4*-0.5**6724610.83*4547*0.0*700008081*false*104.0964*0.63*0.0*0.63*0.05*2.82*3.15*0.39*False
SANTANDER PB MODERATE PORTFOLIO, FI*Santander Pb Moderate Portfolio, F.I.*2020 T3*2020-07-01*2020-09-30*3 en una escala del 1 al 7*0.22*-0.5**6134084.83*4160*0.0*621041334*false*101.2443*0.31*0.0*0.31*0.03*1.65*3.35*0.39*False
SANTANDER PB MODERATE PORTFOLIO, FI*Santander Pb Moderate Portfolio, F.I.*2020 S1*2020-01-01*2020-06-30*3 en una escala del 1 al 7*2.74*-0.47**5977996.44*3947*0.0*595403315*false*99.5991*0.57*0.0*0.57*0.05***0.37*False
SANTANDER PB MODERATE PORTFOLIO, FI*Santander Pb Cartera 0-20, F.I.*2020 T1*2020-01-01*2020-03-31*2 en una escala del 1 al 7*0.86*-0.45**6163972.71*4009*0.0*597562607*false*96.9444*0.27*0.0*0.27*0.02*-6.37*6.35*0.35*False
