fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2016 T3*2016-07-01*2016-09-30*Medio*1.11*0.0**1220626.18*112*0.0*6862809*false*5.6224*0.24**0.24*0.03*0.98*1.38*0.52
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2016 S1*2016-01-01*2016-06-30*Medio*1.51*0.0**1221103.82*114*0.0*6799125*false*5.568*0.48**0.48*0.05*0.67*1.78*0.46
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2016 T1*2016-01-01*2016-03-31*Medio*0.74*0.0**1286567.74*120*0.0*7116012*false*5.531*0.24**0.24*0.02*-1.7*3.31*0.39
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2015 S2*2015-07-01*2015-12-31*Medio*0.47*0.0**2598510.11*126*0.0*14620714*false*5.6266*0.48**0.48*0.05*0.64*2.69*0.44
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2017 T3*2017-07-01*2017-09-30*Medio*0.03*0.0**1170310.84*121*0.0*6720052*false*5.7421*0.23**0.23*0.03*0.67*1.25*0.38
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2017 S1*2017-01-01*2017-06-30*Medio*0.55*0.0**1117900.41*106*0.0*6376325*false*5.7038*0.45**0.45*0.05*0.51*1.3*0.38
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2017 T1*2017-01-01*2017-03-31*Medio*0.38*0.0**1158818.94*106*0.0*6576335*false*5.675*0.23**0.23*0.02*0.83*0.97*0.37
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2016 S2*2016-07-01*2016-12-31*Medio*1.64*0.0**1214673.45*110*0.0*6836897*false*5.6286*0.47**0.47*0.05*0.11*1.29*-0.03
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2018 T3*2018-07-01*2018-09-30*Medio*0.56*0.0**955826.02*114*0.0*5355606*false*5.6031*0.19**0.19*0.03*-0.02*1.85*0.34
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2018 S1*2018-01-01*2018-06-30*Medio*0.82*0.0**1019954.97*118*0.0*5715836*false*5.604*0.43**0.43*0.05*-1.14*2.15*0.38
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2018 T1*2018-01-01*2018-03-31*Medio*0.23*0.0**1514547.51*122*0.0*8585699*false*5.6688*0.22**0.22*0.02*-1.38*2.49*0.38
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2017 S2*2017-07-01*2017-12-31*Medio*1.12*0.0**1486260.2*124*0.0*8542814*false*5.7479*0.46**0.46*0.05*0.1*1.15*0.38
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2019 S2*2019-07-01*2019-12-31*Alto*0.85*-0.39**632431.78*117*0.0*3802954*false*6.0132*0.44**0.44*0.05*4.88*6.81*0.37
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2019 T3*2019-07-01*2019-09-30*Alto*0.32*-0.36**685096.9*119*0.0*3927935*false*5.7334*0.22**0.22*0.03*1.78*8.97*0.36
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2019 S1*2019-01-01*2019-06-30*Alto*1.99*-0.05**682388.93*118*0.0*3843804*false*5.6329*0.42**0.42*0.05*1.1*7.68*0.37
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2019 T1*2019-01-01*2019-03-31*Alto*1.3*0.0**702631.35*119*0.0*3914802*false*5.5716*0.19**0.19*0.02***0.32
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2020 S2*2020-07-01*2020-12-31*Alto*0.42*-0.33**714529.27*120*0.0*4672340*false*6.539*0.46**0.46*0.05*6.86*7.91*0.4
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2020 T3*2020-07-01*2020-09-30*Alto*0.09*-0.33**697683.88*121*0.0*4269321*false*6.1193*0.23**0.23*0.03*2.86*8.04*0.39
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2020 S1*2020-01-01*2020-06-30*Alto*0.6*-0.35**660782.19*119*0.0*3930895*false*5.9489*0.45**0.45*0.05*8.82*10.82*0.39
GLOBAL DIVERSIFICATION FUND FI*GLOBAL DIVERSIFICATION FUND FI*2020 T1*2020-01-01*2020-03-31*Alto*0.34*-0.35**612716.06*116*0.0*3349462*false*5.4666*0.22**0.22*0.02*-9.09*18.93*0.38
