fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2011 S2*2011-07-01*2011-12-31*MUY ALTO*0.12*0.79**4554951.62*109*0.0*3984599*false*0.8748*0.83**0.83*0.06*10.64*21.59*0.63
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2011 T3*2011-07-01*2011-09-30*MUY ALTO*0.1*0.44**4110380.24*109*0.0*3249891*false*0.7907***0.41*0.03*-20.33*28.9*0.55
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2011 S1*2011-01-01*2011-06-30*MUY ALTO*0.0*0.05**300000.0*1*0.0*297706*false*0.9924***0.42*0.03*-0.25*16.3*0.6
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2011 T1*2011-01-01*2011-03-31*MUY ALTO*0.0*0.0**300000.0*1*0.0*298455*false*0.9949***0.01*0.0***0.03
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2012 S2*2012-07-01*2012-12-31*MUY ALTO*0.25*0.09**4589608.74*106*0.0*4459911*false*0.9717*0.83**0.83*0.06*-4.02*11.81*0.5
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2012 T3*2012-07-01*2012-09-30*MUY ALTO*0.11*0.14**4621632.88*107*0.0*4678901*false*1.0124*0.41**0.41*0.03*3.64*13.55*0.5
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2012 S1*2012-01-01*2012-06-30*MUY ALTO*0.28*0.37**4703586.51*108*0.0*4594664*false*0.9768*0.82**0.82*0.06*-3.33*17.66*0.48
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2012 T1*2012-01-01*2012-03-31*MUY ALTO*0.08*0.56**4701859.23*108*0.0*4750974*false*1.0105*0.41**0.41*0.03*15.51*11.21*0.48
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2013 S2*2013-07-01*2013-12-31*MUY ALTO*0.15*0.02**4633678.26*115*0.0*5482372*false*1.1832*0.83**0.83*0.06*7.0*10.22*0.48
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2013 T3*2013-07-01*2013-09-30*MUY ALTO*0.05*0.02**4644069.08*105*0.0*5135145*false*1.1057*0.42**0.42*0.03*5.47*10.15*0.48
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2013 S1*2013-01-01*2013-06-30*MUY ALTO*0.12*0.1**4616515.3*104*0.0*4839720*false*1.0484*0.82**0.82*0.06*-0.28*14.21*0.48
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2013 T1*2013-01-01*2013-03-31*MUY ALTO*0.13*0.03**4599622.74*106*0.0*4835451*false*1.0513*0.41**0.41*0.03*8.18*12.4*0.47
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2014 S2*2014-07-01*2014-12-31*MUY ALTO*0.09*0.0**4633957.45*116*0.0*6952965*false*1.5004*0.83**0.83*0.06*8.85*18.44*0.49
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2014 T3*2014-07-01*2014-09-30*MUY ALTO*0.05*0.02**4659354.35*117*0.0*6422699*false*1.3785*0.42**0.42*0.03*7.61*11.16*0.48
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2014 S1*2014-01-01*2014-06-30*MUY ALTO*0.08*0.04**4613650.98*116*0.0*5909806*false*1.2809*0.82**0.82*0.06*5.3*11.61*0.48
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2014 T1*2014-01-01*2014-03-31*MUY ALTO*0.11*0.04**4652160.47*115*0.0*5659217*false*1.2165*0.41**0.41*0.03*2.82*12.72*0.47
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2015 T3*2015-07-01*2015-09-30*MUY ALTO*0.36*0.03**4620946.21*117*0.0*6974662*false*1.5094*0.42**0.42*0.03*-11.61*27.26*0.5
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2015 S1*2015-01-01*2015-06-30*MUY ALTO*0.44*0.0**4620946.21*117*0.0*7890496*false*1.7076*0.82**0.82*0.06*-1.42*17.74*0.49
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2015 T1*2015-01-01*2015-03-31*MUY ALTO*0.34*0.0**4629297.55*117*0.0*8018683*false*1.7322*0.41**0.41*0.03*15.44*15.75*0.48
ACACIA PREMIUM FI*ACACIA PREMIUM FI*2016 S2*2016-07-01*2016-12-31*MUY ALTO*0.07*0.0**4862721.75*124*0.0*8400317*false*1.7275*0.83**0.83*0.06*6.42*11.72*0.52
