fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2009 S2*2009-07-01*2009-12-31*Bajo*0.38*0.23**27117.77*2082*0.0*48804465*false*1799.6583***0.5*0.08*0.0*0.1*0.3
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2009 T3*2009-07-01*2009-09-30*Bajo*0.19*0.28**28552.7*2169*0.0*51388740*false*1799.7858***0.25*0.04*0.06*0.05*0.29
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2009 S1*2009-01-01*2009-06-30*Bajo*0.29*1.02**30266.63*2226*0.0*54441373*false*1798.726***0.47*0.07*0.26*0.1*0.29
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2010 S2*2010-07-01*2010-12-31*Bajo*0.55*0.88**28928.33*1798*0.0*52181435*false*1803.8176***0.18*0.08*0.14*0.13*0.13
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2010 T3*2010-07-01*2010-09-30*Bajo*0.01*0.79**21377.71*1810*0.0*38507677*false*1801.3007***0.09*0.04*0.27*0.08*0.13
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2010 S1*2010-01-01*2010-06-30*Bajo*0.46*0.48**22910.87*1901*0.0*41159185*false*1796.4919***0.28*0.07*-0.23*0.27*0.13
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2010 T1*2010-01-01*2010-03-31*Bajo*0.39*0.39**24933.09*2005*0.0*44896331*false*1800.6726***0.19*0.04*0.05*0.16*0.23
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2011 T3*2011-07-01*2011-09-30*Bajo*0.73*1.32**25740.24*1633*0.0*46628633*false*1811.5073***0.09*0.04*0.32*0.2*0.13
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2011 S1*2011-01-01*2011-06-30*Bajo*0.3*1.45**22662.65*1635*0.0*40921378*false*1805.6749***0.17*0.07*0.11*0.16*0.13
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2011 T1*2011-01-01*2011-03-31*Bajo*0.0*1.25**24477.43*1687*0.0*44150131*false*1803.708***0.09*0.04*-0.01*0.09*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2012 T3*2012-07-01*2012-09-30*1, en una escala del 1 a 7.*0.0*1.86**30856.17*1432*0.0*55817623*false*1808.9618*0.1*0.0*0.1*0.03*0.05*0.14*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2012 S1*2012-01-01*2012-06-30*1, de una escala del 1 al 7*0.42*0.24**29794.3*1484*0.0*53869462*false*1808.0459*0.19*0.0*0.19*0.06*-0.09*0.17*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2012 T1*2012-01-01*2012-03-31*Bajo*0.06*0.33**24720.99*1509*0.0*44739158*false*1809.764*0.09*0.0*0.09*0.04***0.13
BANKINTER CAPITAL PLUS, FI*BK FONDO MONETARIO, FI*2011 S2*2011-07-01*2011-12-31*Bajo*1.09*1.22**30927.65*1663*0.0*56084769*false*1813.4187*0.18*0.0*0.18*0.08*0.11*0.16*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2013 S2*2013-07-01*2013-12-31*1, en una escala del 1 a 7*0.0*1.25**14660.51*1111*0.0*26450022*false*1804.1678*0.2*0.0*0.2*0.05*-0.07*0.14*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2013 T3*2013-07-01*2013-09-30*1, en una escala del 1 a 7*0.0*1.25**16761.97*1157*0.0*30261431*false*1805.3623*0.1*0.0*0.1*0.03*-0.03*0.26*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2013 S1*2013-01-01*2013-06-30*1, en una escala del 1 a 7*0.0*1.31**17842.18*1217*0.0*32220938*false*1805.8858*0.2*0.0*0.2*0.05*-0.07*0.12*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2013 T1*2013-01-01*2013-03-31*1, en una escala del 1 a 7*0.0*1.38**19978.14*1302*0.0*36104259*false*1807.188*0.1*0.0*0.1*0.02*-0.04*0.15*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2014 T3*2014-07-01*2014-09-30*1, en una escala del 1 a 7*0.0*0.67**11732.02*993*0.0*21145610*false*1802.384*0.1*0.0*0.1*0.03*-0.04*0.12*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2014 S1*2014-01-01*2014-06-30*1, en una escala del 1 a 7*0.0*1.18**13040.74*1030*0.0*23514571*false*1803.162*0.2*0.0*0.2*0.05*-0.03*0.16*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2014 T1*2014-01-01*2014-03-31*1, en una escala del 1 a 7*0.0*1.22**12736.92*1071*0.0*22972881*false*1803.6444*0.1*0.0*0.1*0.02*-0.03*0.11*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2015 S2*2015-07-01*2015-12-31*1, en una escala del 1 a 7*0.0*0.32**13082.94*964*0.0*23461606*false*1793.2976*0.2*0.0*0.2*0.05*-0.08*0.05*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2015 T3*2015-07-01*2015-09-30*1, en una escala del 1 a 7*0.0*0.18**21915.88*1016*0.0*39334732*false*1794.8048*0.1*0.0*0.1*0.02*-0.13*0.07*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2015 S1*2015-01-01*2015-06-30*1, en una escala del 1 a 7*0.0*0.4**9559.32*912*0.0*17179414*false*1797.1376*0.2*0.0*0.2*0.05*-0.12*0.12*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2015 T1*2015-01-01*2015-03-31*1, en una escala del 1 a 7*0.0*0.43**9580.67*918*0.0*17239304*false*1799.3847*0.1*0.0*0.1*0.02*-0.02*0.15*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2016 S2*2016-07-01*2016-12-31*1, en una escala del 1 a 7*0.0*0.0**14942.89*945*0.0*26685785*false*1785.8518*0.2*0.0*0.2*0.05*-0.13*0.03*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2016 T3*2016-07-01*2016-09-30*1, en una escala del 1 a 7*0.0*-0.02**18892.45*962*0.0*33781873*false*1788.1148*0.1*0.0*0.1*0.03*-0.12*0.03*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2016 S1*2016-01-01*2016-06-30*1, en una escala del 1 a 7*0.0*0.15**17210.55*986*0.0*30811770*false*1790.2835*0.2*0.0*0.2*0.05*-0.09*0.03*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2016 T1*2016-01-01*2016-03-31*1, en una escala del 1 a 7*0.3*0.19**17256.05*991*0.0*30921841*false*1791.9419*0.1*0.0*0.1*0.02*-0.08*0.05*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO FI*2017 S2*2017-07-01*2017-12-31*1, en una escala del 1 a 7*0.0*0.0**12253.44*849*0.0*21750862*false*1775.0828*0.2*0.0*0.2*0.05*-0.17*0.03*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO FI*2017 T3*2017-07-01*2017-09-30*1, en una escala del 1 a 7*0.0*0.05**11492.03*848*0.0*20433992*false*1778.1015*0.1*0.0*0.1*0.03*-0.18*0.06*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2017 S1*2017-01-01*2017-06-30*1, en una escala del 1 a 7*0.0*0.09**14845.42*863*0.0*26443306*false*1781.2429*0.2*0.0*0.2*0.05*-0.14*0.04*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO, FI*2017 T1*2017-01-01*2017-03-31*1, en una escala del 1 a 7*0.0*0.09**12420.0*882*0.0*22154782*false*1783.7985*0.1*0.0*0.1*0.02*-0.11*0.05*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO FI*2018 S2*2018-07-01*2018-12-31*1, en una escala del 1 a 7*0.0*-0.14**15363.91*950*0.0*27016102*false*1758.4136*0.2*0.0*0.2*0.05*-0.35*0.1*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO FI*2018 T3*2018-07-01*2018-09-30*1, en una escala del 1 al 7*0.0*-0.13**11961.27*879*0.0*21107024*false*1764.6141*0.1*0.0*0.1*0.03*-0.17*0.03*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO FI*2018 S1*2018-01-01*2018-06-30*1, en una escala del 1 a 7*0.0*-0.26**12380.43*879*0.0*21884808*false*1767.6934*0.2*0.0*0.2*0.05*-0.22*0.04*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER FONDO MONETARIO FI*2018 T1*2018-01-01*2018-03-31*1, en una escala del 1 a 7*0.0*0.0**11769.2*851*0.0*20850052*false*1771.577*0.1*0.0*0.1*0.02*-0.2*0.04*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER CAPITAL PLUS FI*2019 S2*2019-07-01*2019-12-31*1, en una escala del 1 a 7*0.0*-0.02**11238.52*771*0.0*19627540*false*1746.4517*0.2*0.0*0.2*0.05*-0.21*0.05*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER CAPITAL PLUS FI*2019 T3*2019-07-01*2019-09-30*1, en una escala del 1 a 7*0.0*-0.02**12984.27*841*0.0*22723680*false*1750.0924*0.1*0.0*0.1*0.03*-0.17*0.05*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER CAPITAL PLUS FI*2019 S1*2019-01-01*2019-06-30*1, en una escala del 1 a 7*0.0*-0.13**15423.65*888*0.0*27039405*false*1753.1127*0.2*0.0*0.2*0.05*-0.17*0.04*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER CAPITAL PLUS FI*2019 T1*2019-01-01*2019-03-31*1, en una escala del 1 a 7*0.0*-0.15**13649.66*928*0.0*23969274*false*1756.0339*0.1*0.0*0.1*0.02*-0.14*0.03*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER CAPITAL PLUS FI*2020 S2*2020-07-01*2020-12-31*1, en una escala del 1 al 7*0.0*-0.25**17156.84*1118*0.0*29758312*false*1734.4868*0.2*0.0*0.2*0.05*-0.21*0.06*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER CAPITAL PLUS FI*2020 T3*2020-07-01*2020-09-30*1, en una escala del 1 a 7*0.0*-0.24**14786.45*900*0.0*25701276*false*1738.1637*0.1*0.0*0.1*0.03*-0.14*0.05*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER CAPITAL PLUS FI*2020 S1*2020-01-01*2020-06-30*1, en una escala del 1 a 7*0.0*-0.18**13480.45*862*0.0*23464977*false*1740.6672*0.2*0.0*0.2*0.05*0.22*0.12*0.13
BANKINTER CAPITAL PLUS, FI*BANKINTER CAPITAL PLUS FI*2020 T1*2020-01-01*2020-03-31*1, en una escala del 1 a 7*0.0*-0.12**16637.09*856*0.0*28895015*false*1736.7835*0.1*0.0*0.1*0.02*-0.55*0.24*0.13
