fondo*name*period*start_date*end_date*riesgo*rotacion*rentab_avg*remun_liq*n_participaciones*n_participes*beneficio*patrimonio*dividendos*valor_liq*comision_gest_pat*comision_gest_res*comision_gest_total*comision_depos*rentab_IIC_trim*volat_vl_trim*ratio_gastos_trim*clase*period_type*year
BANKINTER TECNOLOGÍA, FI*BK SECTOR TELECOMUNICACIONES, FI*2009*2009-01-01*2009-12-31*Alto*1.2*0.655**59470.83500000001*3524.5*0.0*20200695.0*False*335.9098***1.12*0.02****False*Y*2009
BANKINTER TECNOLOGÍA, FI*BK SECTOR TELECOMUNICACIONES, FI*2009 T4*2009-07-01*2009-12-31*Alto*0.0*0.26**20778.460000000006*2033.0*0.0*20200695.0*False*335.9098***0.29*0.01****False*T*2009
BANKINTER TECNOLOGÍA, FI*BK SECTOR TELECOMUNICACIONES, FI*2010*2010-01-01*2010-12-31*Alto*0.975*0.39**31441.215000000004*2011.5*0.0*10287804.0*False*350.6111***1.3399999999999999*0.08****False*Y*2010
BANKINTER TECNOLOGÍA, FI*BK SECTOR TELECOMUNICACIONES, FI*2010 T2*2010-01-01*2010-06-30*Alto*1.5*0.25**33438.030000000006*2018.0*0.0*10383932.0*False*309.599***0.34*0.03****False*T*2010
BANKINTER TECNOLOGÍA, FI*BK SECTOR TELECOMUNICACIONES, FI*2010 T4*2010-07-01*2010-12-31*Alto*1.7999999999999998*0.6000000000000001**26907.24*1796.0*0.0*10287804.0*False*350.6111***0.36*0.020000000000000004****False*T*2010
BANKINTER TECNOLOGÍA, FI*BK SECTOR TELECOMUNICACIONES, FI*2011 T2*2011-01-01*2011-06-30*Alto*2.5100000000000002*0.87**30159.46*1812.0*0.0*11067959.0*False*369.3399***0.3499999999999999*0.030000000000000002****False*T*2011
BANKINTER TECNOLOGÍA, FI*BANKINTER SECTOR TELECOMUNICACIONES, FI*2012*2012-01-01*2012-12-31*6, en una escala del 1 al 7.*1.9649999999999999*1.3**15664.65*800.0*0.0*4747070.0*False*309.7214*1.4*0.0*1.4*0.1****False*Y*2012
BANKINTER TECNOLOGÍA, FI*BK SECTOR TELECOMUNICACIONES, FI*2012 T2*2012-01-01*2012-06-30*Alto*3.5199999999999996*0.09000000000000002**14997.939999999999*799.0*0.0*5011293.0*False*313.1589*0.35*0.0*0.35*0.030000000000000002****False*T*2012
BANKINTER TECNOLOGÍA, FI*BANKINTER SECTOR TELECOMUNICACIONES, FI*2012 T4*2012-07-01*2012-12-31*6, en una escala del 1 al 7.*2.8400000000000003*2.82**1329.9300000000003*-755.0*0.0*4747070.0*False*309.7214*0.35*0.0*0.35*0.030000000000000002****False*T*2012
BANKINTER TECNOLOGÍA, FI*BANKINTER SECTOR TELECOMUNICACIONES, FI*2012*2012-01-01*2012-12-31*6, en una escala del 1 al 7.*1.9649999999999999*1.3**15664.65*800.0*0.0*4747070.0*False*309.7214*1.4*0.0*1.4*0.1****False*Y*2012
