DUNAS VALOR EQUILIBRIO FI*SEGURFONDO RENTA FIJA FLEXIBLE CLASE A*2015 T2*2015-01-01*2015-06-30*3 (en una escala del 1 al 7)*0.4*0.15999999999999998**2878476.16*175.0*0.0*31025231.0*False*10.6132*0.13*0.0*0.13*0.030000000000000002****True*T*2015
DUNAS VALOR EQUILIBRIO FI*SEGURFONDO RENTA FIJA FLEXIBLE CLASE B*2016*2016-01-01*2016-12-31*3 (en una escala del 1 al 7)*0.045*0.049999999999999996**0.0*0.0*0.0*0.0*False*0.0*0.0*0.0*0.0*0.0****True*Y*2016
DUNAS VALOR EQUILIBRIO FI*SEGURFONDO RENTA FIJA FLEXIBLE CLASE B*2016 T2*2016-01-01*2016-06-30*3 (en una escala del 1 al 7)*-0.03*0.09999999999999999**0.0*0.0*0.0*0.0*False*0.0*0.0*0.0*0.0*0.0****True*T*2016
DUNAS VALOR EQUILIBRIO FI*SEGURFONDO RENTA FIJA FLEXIBLE CLASE B*2016 T4*2016-07-01*2016-12-31*3 (en una escala del 1 al 7)*0.07999999999999999*0.01**0.0*0.0*0.0*0.0*False*0.0*0.0*0.0*0.0*0.0****True*T*2016
DUNAS VALOR EQUILIBRIO FI*SEGURFONDO RENTA FIJA FLEXIBLE CLASE A*2016*2016-01-01*2016-12-31*3 (en una escala del 1 al 7)*0.045*0.049999999999999996**1166085.915*168.0*0.0*11030875.0*False*10.8679*0.5*0.0*0.5*0.1****True*Y*2016
DUNAS VALOR EQUILIBRIO FI*SEGURFONDO RENTA FIJA FLEXIBLE CLASE A*2016 T2*2016-01-01*2016-06-30*3 (en una escala del 1 al 7)*-0.03*0.09999999999999999**820859.21*162.0*0.0*14194861.0*False*10.7768*0.13*0.0*0.13*0.030000000000000002****True*T*2016
DUNAS VALOR EQUILIBRIO FI*SEGURFONDO RENTA FIJA FLEXIBLE CLASE A*2016 T4*2016-07-01*2016-12-31*3 (en una escala del 1 al 7)*0.07999999999999999*0.01**711427.8400000001*166.0*0.0*11030875.0*False*10.8679*0.12*0.0*0.12*0.020000000000000004****True*T*2016
DUNAS VALOR EQUILIBRIO FI*SEGURFONDO RENTA FIJA FLEXIBLE CLASE B*2017 T2*2017-01-01*2017-06-30*3 (en una escala del 1 al 7)*0.6*0.0**0.0*0.0*0.0*0.0*False*0.0*0.0*0.0*0.0*0.0****True*T*2017
DUNAS VALOR EQUILIBRIO FI*SEGURFONDO RENTA FIJA FLEXIBLE CLASE A*2017 T2*2017-01-01*2017-06-30*3 (en una escala del 1 al 7)*0.6*0.0**1080539.42*154.0*0.0*11462797.0*False*10.991*0.13*0.0*0.13*0.030000000000000002****True*T*2017
DUNAS VALOR EQUILIBRIO FI*DUNAS VALOR EQUILIBRIO FI CLASE R*2018*2018-01-01*2018-12-31*4 (en una escala del 1 al 7)*1.045*0.0**23451.77*7.5*0.0*285513.0*False*9.6154*0.93*0.0*0.93*0.05****True*Y*2018
DUNAS VALOR EQUILIBRIO FI*DUNAS VALOR EQUILIBRIO FI CLASE R*2018 T2*2018-01-01*2018-06-30*4 (en una escala del 1 al 7)*1.54*0.0**34417.26*9.0*0.0*170549.0*False*9.9098*0.4*0.0*0.4*0.0****True*T*2018
DUNAS VALOR EQUILIBRIO FI*DUNAS VALOR EQUILIBRIO FI CLASE R*2018 T4*2018-07-01*2018-12-31*4 (en una escala del 1 al 7)*1.56*0.0**29362.579999999998*11.0*0.0*285513.0*False*9.6154*0.27*0.0*0.27*0.030000000000000002****True*T*2018
DUNAS VALOR EQUILIBRIO FI*DUNAS VALOR EQUILIBRIO FI CLASE I*2018*2018-01-01*2018-12-31*4 (en una escala del 1 al 7)*1.045*0.0**1808936.0*178.5*0.0*17938818.0*False*10.5388*0.52*0.0*0.52*0.05****True*Y*2018
DUNAS VALOR EQUILIBRIO FI*DUNAS VALOR EQUILIBRIO FI CLASE I*2018 T2*2018-01-01*2018-06-30*4 (en una escala del 1 al 7)*1.54*0.0**2075663.9000000001*182.0*0.0*20731521.0*False*10.8219*0.13*0.0*0.13*0.0****True*T*2018
DUNAS VALOR EQUILIBRIO FI*DUNAS VALOR EQUILIBRIO FI CLASE I*2018 T4*2018-07-01*2018-12-31*4 (en una escala del 1 al 7)*1.56*0.0**1767257.93*173.0*0.0*17938818.0*False*10.5388*0.13*0.0*0.13*0.030000000000000002****True*T*2018
DUNAS VALOR EQUILIBRIO FI*DUNAS VALOR EQUILIBRIO FI CLASE R*2019 T2*2019-01-01*2019-06-30*4 (en una escala del 1 al 7)*1.08*0.0**40494.73*13.0*0.0*374765.0*False*9.9526*0.26*0.0*0.26*0.030000000000000002****True*T*2019
DUNAS VALOR EQUILIBRIO FI*DUNAS VALOR EQUILIBRIO FI CLASE I*2019 T2*2019-01-01*2019-06-30*4 (en una escala del 1 al 7)*1.08*0.0**1601499.62*178.0*0.0*18382138.0*False*10.9444*0.13*0.0*0.13*0.030000000000000002****True*T*2019
DUNAS VALOR EQUILIBRIO FI*DUNAS VALOR EQUILIBRIO FI CLASE R*2020*2020-01-01*2020-12-31*4 (en una escala del 1 al 7)*1.175*-0.09**78782.66*15.0*0.0*844051.0*False*10.2082*1.05*0.0*1.05*0.1****True*Y*2020
DUNAS VALOR EQUILIBRIO FI*DUNAS VALOR EQUILIBRIO FI CLASE R*2020 T2*2020-01-01*2020-06-30*4 (en una escala del 1 al 7)*2.26*-0.02999999999999997**70594.9*-14.0*0.0*742578.0*False*9.9167*0.26*0.0*0.26*0.030000000000000002****True*T*2020
DUNAS VALOR EQUILIBRIO FI*DUNAS VALOR EQUILIBRIO FI CLASE R*2020 T4*2020-07-01*2020-12-31*4 (en una escala del 1 al 7)*1.25*0.0**91634.14*40.0*0.0*844051.0*False*10.2082*0.27*0.0*0.27*0.020000000000000004****True*T*2020
DUNAS VALOR EQUILIBRIO FI*DUNAS VALOR EQUILIBRIO FI CLASE I*2020*2020-01-01*2020-12-31*4 (en una escala del 1 al 7)*1.175*-0.09**1549707.5*229.0*0.0*17608360.0*False*11.2837*0.53*0.0*0.53*0.1****True*Y*2020
DUNAS VALOR EQUILIBRIO FI*DUNAS VALOR EQUILIBRIO FI CLASE I*2020 T2*2020-01-01*2020-06-30*4 (en una escala del 1 al 7)*2.26*-0.02999999999999997**1646975.04*183.0*0.0*16824134.0*False*10.9325*0.13*0.0*0.13*0.030000000000000002****True*T*2020
DUNAS VALOR EQUILIBRIO FI*DUNAS VALOR EQUILIBRIO FI CLASE I*2020 T4*2020-07-01*2020-12-31*4 (en una escala del 1 al 7)*1.25*0.0**1479371.41*263.0*0.0*17608360.0*False*11.2837*0.13*0.0*0.13*0.020000000000000004****True*T*2020
